COU,Country,POLL,Pollutant,VAR,Year,Unit,PowerCode,Value
COL,Colombia,GHG,Greenhouse gases,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,171035.499
COL,Colombia,GHG,Greenhouse gases,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,180727.238
COL,Colombia,GHG,Greenhouse gases,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,187340
CRI,Costa Rica,GHG,Greenhouse gases,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,8196.56
CRI,Costa Rica,GHG,Greenhouse gases,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,8056.64
CRI,Costa Rica,GHG,Greenhouse gases,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,8797.32
CRI,Costa Rica,GHG,Greenhouse gases,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,8892.5
CRI,Costa Rica,GHG,Greenhouse gases,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,9622.28
CRI,Costa Rica,GHG,Greenhouse gases,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,9693.6
CRI,Costa Rica,GHG,Greenhouse gases,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,9562.84
CRI,Costa Rica,GHG,Greenhouse gases,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,9272.53
CRI,Costa Rica,GHG,Greenhouse gases,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,9811.83
CRI,Costa Rica,GHG,Greenhouse gases,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,9951.7
CRI,Costa Rica,GHG,Greenhouse gases,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,9945.75
CRI,Costa Rica,GHG,Greenhouse gases,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,10292
CRI,Costa Rica,GHG,Greenhouse gases,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,10518.51
CRI,Costa Rica,GHG,Greenhouse gases,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,10892.97
CRI,Costa Rica,GHG,Greenhouse gases,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,10924.16
CRI,Costa Rica,GHG,Greenhouse gases,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,11196.01
CRI,Costa Rica,GHG,Greenhouse gases,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,11817.56
CRI,Costa Rica,GHG,Greenhouse gases,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,12678.7
CRI,Costa Rica,GHG,Greenhouse gases,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,12709.38
CRI,Costa Rica,GHG,Greenhouse gases,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,12534.57
CRI,Costa Rica,GHG,Greenhouse gases,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,12895.96
CRI,Costa Rica,GHG,Greenhouse gases,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,13284.87
CRI,Costa Rica,GHG,Greenhouse gases,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,13405.56
CRI,Costa Rica,GHG,Greenhouse gases,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,13735.74
CRI,Costa Rica,GHG,Greenhouse gases,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,13850.14
CRI,Costa Rica,GHG,Greenhouse gases,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,13603.64
CRI,Costa Rica,GHG,Greenhouse gases,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,14234.46
CRI,Costa Rica,GHG,Greenhouse gases,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,14477.6
CRI,Costa Rica,GHG,Greenhouse gases,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,15760
CRI,Costa Rica,GHG,Greenhouse gases,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,15750
