demre_code,weighted_threshold,unique_code,nem_weight,ranking_weight,math_weight,lang_weight,hist_weight,scie_weight,other_wieight,tipoies,region,nombreies,nombrecarrera,jornada,ingreso_directo
34018,585.8,I78S1C43J1V1,25.0,25.0,30.0,10.0,10.0,10.0,0.0,Universidades,REGION DEL MAULE,UNIVERSIDAD DE TALCA,INGENIERIA COMERCIAL,Diurno,0
34020,752.8,I78S1C48J1V1,25.0,25.0,25.0,10.0,0.0,15.0,0.0,Universidades,REGION DEL MAULE,UNIVERSIDAD DE TALCA,MEDICINA,Diurno,0
34051,654.4,I78S1C4J1V1,25.0,25.0,10.0,25.0,15.0,0.0,0.0,Universidades,REGION DEL MAULE,UNIVERSIDAD DE TALCA,DERECHO,Diurno,0
34068,458.8,I78S3C249J1V2,25.0,25.0,30.0,10.0,0.0,10.0,0.0,Universidades,REGION DEL MAULE,UNIVERSIDAD DE TALCA,INGENIERIA CIVIL DE MINAS,Diurno,0
34078,553.15,I78S3C293J1V1,25.0,25.0,30.0,10.0,0.0,10.0,0.0,Universidades,REGION DEL MAULE,UNIVERSIDAD DE TALCA,INGENIERIA CIVIL ELECTRICA,Diurno,0
34037,503.4,I78S3C295J1V1,25.0,25.0,30.0,10.0,0.0,10.0,0.0,Universidades,REGION DEL MAULE,UNIVERSIDAD DE TALCA,INGENIERIA CIVIL EN OBRAS CIVILES,Diurno,0
34039,428.6,I78S3C296J1V1,25.0,25.0,30.0,10.0,0.0,10.0,0.0,Universidades,REGION DEL MAULE,UNIVERSIDAD DE TALCA,INGENIERIA CIVIL MECANICA,Diurno,0
34038,456.8,I78S3C297J1V1,25.0,25.0,30.0,10.0,0.0,10.0,0.0,Universidades,REGION DEL MAULE,UNIVERSIDAD DE TALCA,INGENIERIA CIVIL MECATRONICA,Diurno,0
34007,517.95,I78S3C6J1V2,25.0,25.0,30.0,10.0,0.0,10.0,0.0,Universidades,REGION DEL MAULE,UNIVERSIDAD DE TALCA,INGENIERIA CIVIL EN COMPUTACION,Diurno,0
34006,537.7,I78S3C7J1V2,25.0,25.0,30.0,10.0,0.0,10.0,0.0,Universidades,REGION DEL MAULE,UNIVERSIDAD DE TALCA,INGENIERIA CIVIL INDUSTRIAL,Diurno,0
34057,470.4,I78S5C243J1V1,25.0,25.0,20.0,20.0,10.0,0.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE TALCA,ADMINISTRACION PUBLICA,Diurno,0
34069,456.8,I78S5C305J1V1,25.0,25.0,10.0,30.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE TALCA,PEDAGOGIA EN EDUCACION GENERAL BASICA CON MENCION EN ALEMAN,Diurno,0
34049,569.55,I78S5C306J1V1,25.0,25.0,10.0,30.0,10.0,0.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE TALCA,PEDAGOGIA EN EDUCACION MEDIA EN ALEMAN,Diurno,0
34042,461.9,I78S5C307J1V1,25.0,25.0,10.0,30.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE TALCA,PEDAGOGIA EN EDUCACION PARVULARIA CON MENCION EN ALEMAN,Diurno,0
0,0.0,I78S5C341J1V2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE TALCA,PROGRAMA DE FORMACION PEDAGOGICA EN EDUCACION MEDIA EN ALEMAN,Diurno,1
34058,406.1,I78S5C43J1V1,25.0,25.0,30.0,10.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE TALCA,INGENIERIA COMERCIAL,Diurno,0
34052,615.6,I78S5C4J1V1,25.0,25.0,10.0,25.0,15.0,0.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DE TALCA,DERECHO,Diurno,0
0,0.0,I78S7C104J1V2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DEL LIBERTADOR BERNARDO OHIGGINS,UNIVERSIDAD DE TALCA,TECNICO SUPERIOR EN VINIFICACION Y ENOLOGIA,Diurno,1
0,0.0,I78S7C131J1V2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DEL LIBERTADOR BERNARDO OHIGGINS,UNIVERSIDAD DE TALCA,TECNICO SUPERIOR EN VITICULTURA,Diurno,1
0,0.0,I78S7C132J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DEL LIBERTADOR BERNARDO OHIGGINS,UNIVERSIDAD DE TALCA,TECNICO SUPERIOR EN TURISMO ENOLOGICO,Diurno,1
0,0.0,I78S7C133J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DEL LIBERTADOR BERNARDO OHIGGINS,UNIVERSIDAD DE TALCA,TECNICO SUPERIOR EN ADMINISTRACION,Diurno,1
0,0.0,I78S7C133J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DEL LIBERTADOR BERNARDO OHIGGINS,UNIVERSIDAD DE TALCA,TECNICO SUPERIOR EN ADMINISTRACION,Vespertino,1
34048,448.3,I78S8C286J1V1,25.0,25.0,10.0,30.0,10.0,0.0,0.0,Universidades,REGION DEL MAULE,UNIVERSIDAD DE TALCA,PEDAGOGIA EN EDUCACION MEDIA EN INGLES,Diurno,0
34028,508.75,I78S8C328J1V1,25.0,25.0,10.0,30.0,10.0,10.0,0.0,Universidades,REGION DEL MAULE,UNIVERSIDAD DE TALCA,PEDAGOGIA EN EDUCACION PARVULARIA MENCION EN INGLES,Diurno,0
34029,496.3,I78S8C329J1V1,25.0,25.0,10.0,30.0,10.0,10.0,0.0,Universidades,REGION DEL MAULE,UNIVERSIDAD DE TALCA,PEDAGOGIA EN EDUCACION GENERAL BASICA MENCION INGLES,Diurno,0
34085,552.8,I78S8C339J1V1,25.0,25.0,30.0,10.0,0.0,10.0,0.0,Universidades,REGION DEL MAULE,UNIVERSIDAD DE TALCA,PEDAGOGIA EN EDUCACION MEDIA EN BIOLOGIA Y QUIMICA,Diurno,0
34084,442.5,I78S8C340J1V1,25.0,25.0,30.0,10.0,0.0,10.0,0.0,Universidades,REGION DEL MAULE,UNIVERSIDAD DE TALCA,PEDAGOGIA EN EDUCACION MEDIA EN MATEMATICA Y FISICA,Diurno,0
27021,435.9,I79S1C104J1V1,10.0,40.0,20.0,20.0,10.0,10.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,LICENCIATURA EN EDUCACION Y PEDAGOGIA EN EDUCACION FISICA,Diurno,0
0,0.0,I79S1C143J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,TECNICO UNIVERSITARIO EN MINAS,Diurno,1
0,0.0,I79S1C143J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,TECNICO UNIVERSITARIO EN MINAS,Vespertino,1
0,0.0,I79S1C144J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,TECNICO UNIVERSITARIO EN ADMINISTRACION DE EMPRESAS,Diurno,1
0,0.0,I79S1C144J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,TECNICO UNIVERSITARIO EN ADMINISTRACION DE EMPRESAS,Vespertino,1
0,0.0,I79S1C145J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,TECNICO UNIVERSITARIO EN ELECTRICIDAD,Diurno,1
0,0.0,I79S1C145J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,TECNICO UNIVERSITARIO EN ELECTRICIDAD,Vespertino,1
0,0.0,I79S1C146J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,TECNICO UNIVERSITARIO EN AUTOMATIZACION INDUSTRIAL,Diurno,1
0,0.0,I79S1C146J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,TECNICO UNIVERSITARIO EN AUTOMATIZACION INDUSTRIAL,Vespertino,1
27027,485.3,I79S1C14J1V1,10.0,40.0,20.0,20.0,10.0,10.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,LICENCIATURA EN EDUCACION Y PEDAGOGIA EN INGLES,Diurno,0
0,0.0,I79S1C162J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,TECNICO UNIVERSITARIO EN METALURGIA,Diurno,1
0,0.0,I79S1C162J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,TECNICO UNIVERSITARIO EN METALURGIA,Vespertino,1
27023,425.5,I79S1C16J1V1,10.0,40.0,20.0,20.0,10.0,10.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,LICENCIATURA EN EDUCACION Y PEDAGOGIA EN EDUCACION GENERAL BASICA,Diurno,0
27050,490.1,I79S1C170J1V1,10.0,40.0,20.0,20.0,0.0,10.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,KINESIOLOGIA,Diurno,0
27051,402.1,I79S1C171J1V1,10.0,40.0,20.0,20.0,0.0,10.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,NUTRICION Y DIETETICA,Diurno,0
27052,562.9,I79S1C172J1V1,10.0,40.0,20.0,20.0,0.0,10.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,OBSTETRICIA Y PUERICULTURA,Diurno,0
27020,552.3,I79S1C174J1V1,10.0,40.0,20.0,20.0,10.0,10.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,PSICOLOGIA,Diurno,0
0,0.0,I79S1C178J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,TECNICO UNIVERSITARIO EN ENERGIAS RENOVABLES Y EFICIENCIA ENERGETICA,Diurno,1
0,0.0,I79S1C178J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,TECNICO UNIVERSITARIO EN ENERGIAS RENOVABLES Y EFICIENCIA ENERGETICA,Vespertino,1
27028,490.4,I79S1C17J1V1,10.0,40.0,20.0,20.0,10.0,10.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,LICENCIATURA EN EDUCACION Y PEDAGOGIA EN EDUCACION PARVULARIA,Diurno,0
0,0.0,I79S1C200J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,TECNICO UNIVERSITARIO AUDITOR CONTABLE Y TRIBUTARIO,Vespertino,1
27070,740.5,I79S1C222J1V1,10.0,40.0,20.0,10.0,0.0,20.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,MEDICINA,Diurno,0
27022,464.4,I79S1C229J1V1,10.0,40.0,20.0,20.0,10.0,10.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,LICENCIATURA EN TRADUCTOLOGIA Y TRADUCTOR E INTERPRETE INGLES-ESPAÑOL,Diurno,0
27040,398.1,I79S1C2J1V2,10.0,40.0,10.0,20.0,20.0,0.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,DERECHO,Diurno,0
27004,376.5,I79S1C33J1V2,10.0,40.0,30.0,10.0,10.0,10.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,INGENIERIA CIVIL EN COMPUTACION E INFORMATICA,Diurno,0
27043,403.4,I79S1C54J1V1,10.0,40.0,20.0,20.0,10.0,10.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,TRABAJO SOCIAL,Diurno,0
27080,567.9,I79S1C56J1V1,10.0,40.0,20.0,20.0,0.0,10.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,ENFERMERIA Y LICENCIATURA EN ENFERMERIA,Diurno,0
27037,432.9,I79S1C57J1V1,10.0,40.0,30.0,10.0,10.0,10.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,CONSTRUCCION CIVIL Y LICENCIATURA EN CONSTRUCCION CIVIL,Diurno,0
27009,423.6,I79S1C58J1V2,10.0,40.0,30.0,10.0,10.0,10.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,GEOLOGIA,Diurno,0
27001,442.2,I79S1C5J1V1,10.0,40.0,30.0,10.0,10.0,10.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,INGENIERIA CIVIL EN MINAS,Diurno,0
27063,460.1,I79S1C60J1V1,10.0,40.0,30.0,10.0,10.0,10.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,INGENIERIA COMERCIAL,Diurno,0
27005,421.4,I79S1C6J1V2,10.0,40.0,30.0,10.0,10.0,10.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,INGENIERIA CIVIL INDUSTRIAL,Diurno,0
27003,456.1,I79S1C7J1V2,10.0,40.0,30.0,10.0,10.0,10.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,INGENIERIA CIVIL EN METALURGIA,Diurno,0
0,0.0,I79S3C158J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,INGENIERIA DE EJECUCION EN MANTENIMIENTO INDUSTRIAL,Vespertino,1
0,0.0,I79S3C163J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,TECNICO UNIVERSITARIO EN PREVENCION DE RIESGOS,Diurno,1
0,0.0,I79S3C176J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,TECNICO Y UNIVERSITARIO ASISTENTE DE GEOLOGIA,Vespertino,1
0,0.0,I79S3C180J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE ATACAMA,UNIVERSIDAD DE ATACAMA,TECNICO UNIVERSITARIO EN ASISTENCIA JUDICIAL,Vespertino,1
22004,450.95,I80S1C107J2V1,10.0,40.0,25.0,15.0,10.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,CONTADOR AUDITOR-CONTADOR PUBLICO,Vespertino,0
22061,439.25,I80S1C115J1V1,10.0,40.0,15.0,25.0,10.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,EDUCACION PARVULARIA,Diurno,0
22059,498.2,I80S1C119J1V3,10.0,40.0,15.0,25.0,10.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,PEDAGOGIA EN HISTORIA Y GEOGRAFIA,Diurno,0
22090,467.0,I80S1C120J1V2,10.0,40.0,15.0,25.0,10.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,PEDAGOGIA EN INGLES,Diurno,0
22067,454.6,I80S1C128J1V1,10.0,40.0,15.0,25.0,10.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,DISEÑO MULTIMEDIA,Diurno,0
22029,610.6,I80S1C14J1V1,10.0,40.0,20.0,20.0,0.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,OBSTETRICIA Y PUERICULTURA,Diurno,0
22091,534.7,I80S1C16J1V3,10.0,40.0,15.0,25.0,10.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,PEDAGOGIA EN CASTELLANO Y COMUNICACION,Diurno,0
22037,469.95,I80S1C17J1V1,10.0,40.0,15.0,25.0,10.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,PEDAGOGIA EN EDUCACION BASICA,Diurno,0
22065,419.1,I80S1C18J1V2,10.0,40.0,15.0,25.0,10.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,PROFESOR DE EDUCACION FISICA,Diurno,0
22066,492.35,I80S1C21J1V1,10.0,40.0,15.0,25.0,10.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,LICENCIATURA EN HISTORIA Y GEOGRAFIA,Diurno,0
22063,479.95,I80S1C22J1V1,10.0,40.0,15.0,25.0,10.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,LICENCIATURA EN INGLES,Diurno,0
22075,481.95,I80S1C238J1V4,10.0,40.0,25.0,15.0,10.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,INGENIERIA CIVIL EN COMPUTACION E INFORMATICA,Diurno,0
22020,601.9,I80S1C27J1V2,10.0,40.0,20.0,20.0,10.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,PSICOLOGIA,Diurno,0
22030,453.5,I80S1C28J1V2,10.0,40.0,30.0,10.0,10.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,QUIMICO LABORATORISTA,Diurno,0
22070,454.0,I80S1C2J1V1,10.0,40.0,20.0,20.0,10.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,AGRONOMIA,Diurno,0
22050,749.5,I80S1C303J1V1,10.0,40.0,20.0,10.0,0.0,20.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,MEDICINA,Diurno,0
22024,470.2,I80S1C304J1V1,10.0,40.0,30.0,10.0,10.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,PEDAGOGIA EN MATEMATICA,Diurno,0
22107,405.25,I80S1C324J1V1,10.0,40.0,15.0,25.0,10.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,PEDAGOGIA EN EDUCACION DIFERENCIAL,Diurno,0
0,0.0,I80S1C332J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,PROGRAMA DE PROSECUCION DE ESTUDIOS EDUCACION PARVULARIA,Diurno,1
0,0.0,I80S1C333J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,PROGRAMA DE PROSECUCION DE ESTUDIOS PEDAGOGIA EN EDUCACION BASICA,Diurno,1
0,0.0,I80S1C334J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,PROGRAMA DE PROSECUCION DE ESTUDIOS PROFESOR DE EDUCACION FISICA,Diurno,1
0,0.0,I80S1C340J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,INGENIERIA INDUSTRIAL,Vespertino,1
0,0.0,I80S1C341J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,ADMINISTRACION PUBLICA,Vespertino,1
0,0.0,I80S1C342J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,INGENIERIA EN ADMINISTRACION DE EMPRESAS,Vespertino,1
0,0.0,I80S1C363J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,INGENIERIA EN CIENCIA DE DATOS,Vespertino,1
22057,645.6,I80S1C37J1V2,10.0,40.0,20.0,20.0,0.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,TECNOLOGIA MEDICA EN LABORATORIO CLINICO Y MEDICINA TRANSFUSIONAL,Diurno,0
22008,571.85,I80S1C3J1V2,10.0,40.0,25.0,15.0,10.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,INGENIERIA EN INFORMACION Y CONTROL DE GESTION,Diurno,0
22025,505.9,I80S1C45J1V4,10.0,40.0,30.0,10.0,10.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,PEDAGOGIA EN FISICA Y MATEMATICA,Diurno,0
22007,476.5,I80S1C47J1V3,10.0,40.0,20.0,20.0,10.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,TRABAJO SOCIAL,Diurno,0
22028,462.8,I80S1C49J1V1,10.0,40.0,30.0,10.0,10.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,INGENIERIA QUIMICA AMBIENTAL,Diurno,0
22021,516.3,I80S1C4J1V2,10.0,40.0,20.0,20.0,10.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,DERECHO,Diurno,0
22023,492.6,I80S1C63J1V1,10.0,40.0,20.0,20.0,10.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,ANTROPOLOGIA,Diurno,0
22031,560.8,I80S1C64J1V1,10.0,40.0,30.0,10.0,10.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,PEDAGOGIA EN BIOLOGIA Y CIENCIAS NATURALES,Diurno,0
22055,516.7,I80S1C66J1V1,10.0,40.0,20.0,20.0,0.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,NUTRICION Y DIETETICA,Diurno,0
22056,638.4,I80S1C67J1V2,10.0,40.0,20.0,20.0,0.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,TECNOLOGIA MEDICA EN IMAGENOLOGIA Y FISICA MEDICA,Diurno,0
22058,531.0,I80S1C68J1V2,10.0,40.0,20.0,20.0,0.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,TECNOLOGIA MEDICA EN OFTALMOLOGIA Y OPTOMETRIA,Diurno,0
22073,466.05,I80S1C69J1V3,10.0,40.0,25.0,15.0,10.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,INGENIERIA CIVIL ELECTRICA,Diurno,0
22026,587.8,I80S1C6J1V2,10.0,40.0,20.0,20.0,0.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,ENFERMERIA,Diurno,0
22074,505.7,I80S1C70J1V3,10.0,40.0,25.0,15.0,10.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,INGENIERIA CIVIL ELECTRONICA,Diurno,0
22077,455.3,I80S1C71J1V3,10.0,40.0,25.0,15.0,10.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,INGENIERIA CIVIL INDUSTRIAL,Diurno,0
22076,462.7,I80S1C72J1V3,10.0,40.0,25.0,15.0,10.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,INGENIERIA CIVIL MECANICA,Diurno,0
22080,481.1,I80S1C76J1V2,10.0,40.0,25.0,15.0,10.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,INGENIERIA MECATRONICA,Diurno,0
22005,490.0,I80S1C7J1V2,10.0,40.0,25.0,15.0,10.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,INGENIERIA COMERCIAL,Diurno,0
22083,450.95,I80S1C83J1V3,10.0,40.0,25.0,15.0,10.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,INGENIERIA DE EJECUCION ELECTRICA,Diurno,0
22084,571.3,I80S1C84J1V3,10.0,40.0,25.0,15.0,10.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,INGENIERIA DE EJECUCION ELECTRONICA,Diurno,0
22089,486.9,I80S1C85J1V3,10.0,40.0,25.0,15.0,10.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,INGENIERIA DE EJECUCION MECANICA,Diurno,0
22052,501.2,I80S1C9J1V2,10.0,40.0,20.0,20.0,0.0,10.0,0.0,Universidades,REGION DE ARICA Y PARINACOTA,UNIVERSIDAD DE TARAPACA,KINESIOLOGIA Y REHABILITACION,Diurno,0
22106,446.8,I80S2C115J2V1,10.0,40.0,15.0,25.0,10.0,10.0,0.0,Universidades,REGION DE TARAPACA,UNIVERSIDAD DE TARAPACA,EDUCACION PARVULARIA,Vespertino,0
22069,452.1,I80S2C142J1V2,10.0,40.0,25.0,15.0,10.0,10.0,0.0,Universidades,REGION DE TARAPACA,UNIVERSIDAD DE TARAPACA,INGENIERIA CIVIL EN INFORMATICA,Diurno,0
22042,452.7,I80S2C257J1V1,10.0,40.0,25.0,15.0,10.0,10.0,0.0,Universidades,REGION DE TARAPACA,UNIVERSIDAD DE TARAPACA,INGENIERIA COMERCIAL CON MENCION EN GESTION Y COMERCIO EXTERIOR,Diurno,0
22094,497.2,I80S2C27J1V3,10.0,40.0,20.0,20.0,10.0,10.0,0.0,Universidades,REGION DE TARAPACA,UNIVERSIDAD DE TARAPACA,PSICOLOGIA,Diurno,0
0,0.0,I80S2C332J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION DE TARAPACA,UNIVERSIDAD DE TARAPACA,PROGRAMA DE PROSECUCION DE ESTUDIOS EDUCACION PARVULARIA,Vespertino,1
22097,497.0,I80S2C47J1V2,10.0,40.0,20.0,20.0,10.0,10.0,0.0,Universidades,REGION DE TARAPACA,UNIVERSIDAD DE TARAPACA,TRABAJO SOCIAL,Diurno,0
22095,481.3,I80S2C4J1V3,10.0,40.0,20.0,20.0,10.0,10.0,0.0,Universidades,REGION DE TARAPACA,UNIVERSIDAD DE TARAPACA,DERECHO,Diurno,0
22108,486.45,I80S2C69J1V1,10.0,40.0,25.0,15.0,10.0,10.0,0.0,Universidades,REGION DE TARAPACA,UNIVERSIDAD DE TARAPACA,INGENIERIA CIVIL ELECTRICA,Diurno,0
