demre_code,weighted_threshold,unique_code,nem_weight,ranking_weight,math_weight,lang_weight,hist_weight,scie_weight,other_weight
0,0,I72S1C37J1V1,0,0,0,0,0,0,0
0,0,I72S1C380J1V1,0,0,0,0,0,0,0
0,0,I72S1C383J1V1,0,0,0,0,0,0,0
0,0,I72S1C386J1V1,0,0,0,0,0,0,0
0,0,I72S1C387J1V1,0,0,0,0,0,0,0
0,0,I72S1C389J1V1,0,0,0,0,0,0,0
0,0,I72S1C390J1V1,0,0,0,0,0,0,0
0,0,I72S1C392J1V1,0,0,0,0,0,0,0
0,0,I72S1C394J1V1,0,0,0,0,0,0,0
0,0,I72S1C399J2V1,0,0,0,0,0,0,0
0,0,I72S1C411J1V1,0,0,0,0,0,0,0
0,0,I72S1C430J2V1,0,0,0,0,0,0,0
0,0,I72S1C431J3V1,0,0,0,0,0,0,0
0,0,I72S1C433J4V1,0,0,0,0,0,0,0
0,0,I72S1C439J1V1,0,0,0,0,0,0,0
0,0,I72S1C449J1V1,0,0,0,0,0,0,0
0,0,I72S1C461J1V1,0,0,0,0,0,0,0
0,0,I72S1C463J1V1,0,0,0,0,0,0,0
0,0,I72S1C465J1V1,0,0,0,0,0,0,0
0,0,I72S1C466J1V1,0,0,0,0,0,0,0
0,0,I72S1C467J1V1,0,0,0,0,0,0,0
0,0,I72S1C477J1V1,0,0,0,0,0,0,0
0,0,I72S1C478J1V1,0,0,0,0,0,0,0
0,0,I72S1C479J1V1,0,0,0,0,0,0,0
0,0,I72S1C480J1V1,0,0,0,0,0,0,0
0,0,I72S1C482J1V1,0,0,0,0,0,0,0
0,0,I72S1C483J1V1,0,0,0,0,0,0,0
0,0,I72S1C483J1V2,0,0,0,0,0,0,0
0,0,I72S1C485J1V1,0,0,0,0,0,0,0
0,0,I72S1C486J2V1,0,0,0,0,0,0,0
0,0,I72S1C487J2V1,0,0,0,0,0,0,0
0,0,I72S1C491J1V1,0,0,0,0,0,0,0
0,0,I72S1C492J1V1,0,0,0,0,0,0,0
0,0,I72S1C492J1V2,0,0,0,0,0,0,0
0,0,I72S1C493J1V1,0,0,0,0,0,0,0
0,0,I72S1C494J1V2,0,0,0,0,0,0,0
0,0,I72S1C495J1V1,0,0,0,0,0,0,0
0,0,I72S1C496J1V1,0,0,0,0,0,0,0
0,0,I72S1C497J2V2,0,0,0,0,0,0,0
0,0,I72S1C498J3V2,0,0,0,0,0,0,0
0,0,I72S1C499J5V1,0,0,0,0,0,0,0
0,0,I72S1C49J1V1,0,0,0,0,0,0,0
0,0,I72S1C500J1V1,0,0,0,0,0,0,0
0,0,I72S1C503J1V1,0,0,0,0,0,0,0
0,0,I72S1C504J1V1,0,0,0,0,0,0,0
0,0,I72S1C506J2V1,0,0,0,0,0,0,0
0,0,I72S1C517J1V1,0,0,0,0,0,0,0
0,0,I72S1C518J1V1,0,0,0,0,0,0,0
0,0,I72S1C519J2V1,0,0,0,0,0,0,0
0,0,I72S1C521J1V1,0,0,0,0,0,0,0
0,0,I72S1C523J1V1,0,0,0,0,0,0,0
0,0,I72S1C525J1V1,0,0,0,0,0,0,0
0,0,I72S1C526J2V1,0,0,0,0,0,0,0
0,0,I72S1C527J2V1,0,0,0,0,0,0,0
0,0,I72S1C528J2V1,0,0,0,0,0,0,0
0,0,I72S1C533J2V1,0,0,0,0,0,0,0
0,0,I72S1C535J1V1,0,0,0,0,0,0,0
0,0,I72S1C537J1V1,0,0,0,0,0,0,0
0,0,I72S1C539J1V1,0,0,0,0,0,0,0
0,0,I72S1C540J1V1,0,0,0,0,0,0,0
0,0,I72S1C541J1V1,0,0,0,0,0,0,0
0,0,I72S1C542J2V1,0,0,0,0,0,0,0
0,0,I72S1C544J2V1,0,0,0,0,0,0,0
0,0,I72S1C545J1V1,0,0,0,0,0,0,0
0,0,I72S1C54J1V1,0,0,0,0,0,0,0
0,0,I72S1C555J1V1,0,0,0,0,0,0,0
0,0,I72S1C556J1V1,0,0,0,0,0,0,0
0,0,I72S1C557J1V1,0,0,0,0,0,0,0
0,0,I72S1C559J1V1,0,0,0,0,0,0,0
0,0,I72S1C560J1V1,0,0,0,0,0,0,0
0,0,I72S1C561J2V1,0,0,0,0,0,0,0
0,0,I72S1C562J1V1,0,0,0,0,0,0,0
0,0,I72S1C563J3V1,0,0,0,0,0,0,0
0,0,I72S1C565J1V1,0,0,0,0,0,0,0
0,0,I72S1C567J1V1,0,0,0,0,0,0,0
0,0,I72S1C568J1V1,0,0,0,0,0,0,0
0,0,I72S1C569J1V1,0,0,0,0,0,0,0
0,0,I72S1C572J1V1,0,0,0,0,0,0,0
0,0,I72S1C573J1V1,0,0,0,0,0,0,0
0,0,I72S1C574J2V1,0,0,0,0,0,0,0
0,0,I72S1C575J2V1,0,0,0,0,0,0,0
0,0,I72S1C576J1V1,0,0,0,0,0,0,0
0,0,I72S1C577J1V1,0,0,0,0,0,0,0
0,0,I72S1C578J1V1,0,0,0,0,0,0,0
0,0,I72S1C581J1V1,0,0,0,0,0,0,0
0,0,I72S1C582J2V1,0,0,0,0,0,0,0
0,0,I72S1C583J2V1,0,0,0,0,0,0,0
0,0,I72S1C588J1V1,0,0,0,0,0,0,0
0,0,I72S1C589J1V1,0,0,0,0,0,0,0
0,0,I72S1C590J1V1,0,0,0,0,0,0,0
0,0,I72S1C591J1V1,0,0,0,0,0,0,0
0,0,I72S1C591J3V2,0,0,0,0,0,0,0
0,0,I72S1C592J1V1,0,0,0,0,0,0,0
0,0,I72S1C595J2V1,0,0,0,0,0,0,0
0,0,I72S1C596J1V1,0,0,0,0,0,0,0
0,0,I72S1C5J2V1,0,0,0,0,0,0,0
0,0,I72S1C600J2V1,0,0,0,0,0,0,0
0,0,I72S1C601J2V1,0,0,0,0,0,0,0
0,0,I72S1C604J1V1,0,0,0,0,0,0,0
0,0,I72S1C605J1V1,0,0,0,0,0,0,0
0,0,I72S1C606J1V1,0,0,0,0,0,0,0
0,0,I72S1C607J1V1,0,0,0,0,0,0,0
0,0,I72S1C612J1V1,0,0,0,0,0,0,0
0,0,I72S1C613J1V1,0,0,0,0,0,0,0
0,0,I72S1C614J2V1,0,0,0,0,0,0,0
0,0,I72S1C615J2V1,0,0,0,0,0,0,0
0,0,I72S1C616J2V1,0,0,0,0,0,0,0
0,0,I72S1C617J2V1,0,0,0,0,0,0,0
0,0,I72S1C618J2V1,0,0,0,0,0,0,0
0,0,I72S1C619J2V1,0,0,0,0,0,0,0
0,0,I72S1C620J2V1,0,0,0,0,0,0,0
0,0,I72S1C624J2V1,0,0,0,0,0,0,0
0,0,I72S1C625J1V1,0,0,0,0,0,0,0
0,0,I72S1C626J2V1,0,0,0,0,0,0,0
0,0,I72S1C627J1V1,0,0,0,0,0,0,0
0,0,I72S1C628J1V1,0,0,0,0,0,0,0
0,0,I72S1C629J1V2,0,0,0,0,0,0,0
0,0,I72S1C633J1V1,0,0,0,0,0,0,0
0,0,I72S1C634J1V1,0,0,0,0,0,0,0
0,0,I72S1C635J1V1,0,0,0,0,0,0,0
0,0,I72S1C638J1V1,0,0,0,0,0,0,0
0,0,I72S1C639J1V1,0,0,0,0,0,0,0
0,0,I72S1C643J3V1,0,0,0,0,0,0,0
0,0,I72S1C652J3V1,0,0,0,0,0,0,0
0,0,I72S1C662J2V1,0,0,0,0,0,0,0
0,0,I72S1C663J4V1,0,0,0,0,0,0,0
0,0,I72S1C664J4V1,0,0,0,0,0,0,0
0,0,I72S1C665J4V1,0,0,0,0,0,0,0
0,0,I72S1C666J4V1,0,0,0,0,0,0,0
0,0,I72S1C667J4V1,0,0,0,0,0,0,0
0,0,I72S1C668J3V1,0,0,0,0,0,0,0
0,0,I72S1C669J3V1,0,0,0,0,0,0,0
0,0,I72S1C670J3V1,0,0,0,0,0,0,0
0,0,I72S1C675J1V1,0,0,0,0,0,0,0
0,0,I72S1C676J4V1,0,0,0,0,0,0,0
0,0,I72S1C677J4V1,0,0,0,0,0,0,0
0,0,I72S1C678J4V1,0,0,0,0,0,0,0
0,0,I72S1C679J4V1,0,0,0,0,0,0,0
0,0,I72S1C680J3V1,0,0,0,0,0,0,0
0,0,I72S1C681J4V1,0,0,0,0,0,0,0
0,0,I72S1C682J3V1,0,0,0,0,0,0,0
0,0,I72S1C692J4V1,0,0,0,0,0,0,0
0,0,I72S1C693J3V1,0,0,0,0,0,0,0
0,0,I72S1C694J3V1,0,0,0,0,0,0,0
0,0,I72S1C695J1V1,0,0,0,0,0,0,0
0,0,I72S1C696J4V1,0,0,0,0,0,0,0
0,0,I72S1C697J4V1,0,0,0,0,0,0,0
0,0,I72S1C698J4V1,0,0,0,0,0,0,0
0,0,I72S1C699J4V1,0,0,0,0,0,0,0
0,0,I72S1C700J4V1,0,0,0,0,0,0,0
0,0,I72S1C701J4V1,0,0,0,0,0,0,0
0,0,I72S1C702J4V1,0,0,0,0,0,0,0
0,0,I72S1C703J3V1,0,0,0,0,0,0,0
0,0,I72S1C704J4V1,0,0,0,0,0,0,0
0,0,I72S1C705J4V1,0,0,0,0,0,0,0
0,0,I72S1C706J4V1,0,0,0,0,0,0,0
0,0,I72S1C79J1V1,0,0,0,0,0,0,0
0,0,I72S1C81J1V1,0,0,0,0,0,0,0
0,0,I72S2C479J1V2,0,0,0,0,0,0,0
0,0,I72S2C499J1V1,0,0,0,0,0,0,0
0,0,I72S2C620J2V1,0,0,0,0,0,0,0
0,0,I72S2C634J3V1,0,0,0,0,0,0,0
0,0,I72S5C111J1V1,0,0,0,0,0,0,0
0,0,I72S5C487J2V1,0,0,0,0,0,0,0
0,0,I72S5C584J2V1,0,0,0,0,0,0,0
0,0,I72S5C5J2V1,0,0,0,0,0,0,0
0,0,I72S5C79J1V1,0,0,0,0,0,0,0
0,0,I72S5C82J1V1,0,0,0,0,0,0,0
0,0,I73S1C273J1V1,0,0,0,0,0,0,0
0,0,I73S1C274J1V1,0,0,0,0,0,0,0
0,0,I73S1C276J2V1,0,0,0,0,0,0,0
0,0,I73S2C101J1V1,0,0,0,0,0,0,0
0,0,I73S2C102J1V1,0,0,0,0,0,0,0
0,0,I73S2C104J1V1,0,0,0,0,0,0,0
0,0,I73S2C106J1V1,0,0,0,0,0,0,0
0,0,I73S2C107J1V1,0,0,0,0,0,0,0
0,0,I73S2C107J1V2,0,0,0,0,0,0,0
0,0,I73S2C108J1V1,0,0,0,0,0,0,0
0,0,I73S2C10J1V1,0,0,0,0,0,0,0
0,0,I73S2C111J1V1,0,0,0,0,0,0,0
0,0,I73S2C113J1V1,0,0,0,0,0,0,0
0,0,I73S2C11J1V1,0,0,0,0,0,0,0
0,0,I73S2C12J1V1,0,0,0,0,0,0,0
0,0,I73S2C13J1V1,0,0,0,0,0,0,0
0,0,I73S2C149J1V1,0,0,0,0,0,0,0
0,0,I73S2C14J1V1,0,0,0,0,0,0,0
0,0,I73S2C150J1V1,0,0,0,0,0,0,0
0,0,I73S2C15J1V1,0,0,0,0,0,0,0
0,0,I73S2C178J1V1,0,0,0,0,0,0,0
0,0,I73S2C180J1V1,0,0,0,0,0,0,0
0,0,I73S2C18J1V1,0,0,0,0,0,0,0
0,0,I73S2C196J1V1,0,0,0,0,0,0,0
0,0,I73S2C1J1V1,0,0,0,0,0,0,0
0,0,I73S2C201J1V1,0,0,0,0,0,0,0
0,0,I73S2C202J2V1,0,0,0,0,0,0,0
0,0,I73S2C202J2V2,0,0,0,0,0,0,0
0,0,I73S2C203J2V1,0,0,0,0,0,0,0
0,0,I73S2C203J2V2,0,0,0,0,0,0,0
0,0,I73S2C20J1V1,0,0,0,0,0,0,0
0,0,I73S2C214J1V1,0,0,0,0,0,0,0
0,0,I73S2C215J1V1,0,0,0,0,0,0,0
0,0,I73S2C220J1V1,0,0,0,0,0,0,0
0,0,I73S2C22J1V1,0,0,0,0,0,0,0
0,0,I73S2C23J1V1,0,0,0,0,0,0,0
0,0,I73S2C250J1V1,0,0,0,0,0,0,0
0,0,I73S2C250J2V1,0,0,0,0,0,0,0
0,0,I73S2C25J1V1,0,0,0,0,0,0,0
0,0,I73S2C261J2V1,0,0,0,0,0,0,0
0,0,I73S2C26J1V1,0,0,0,0,0,0,0
0,0,I73S2C26J1V2,0,0,0,0,0,0,0
0,0,I73S2C276J2V2,0,0,0,0,0,0,0
0,0,I73S2C27J1V1,0,0,0,0,0,0,0
0,0,I73S2C27J1V2,0,0,0,0,0,0,0
0,0,I73S2C290J1V1,0,0,0,0,0,0,0
0,0,I73S2C296J1V1,0,0,0,0,0,0,0
0,0,I73S2C296J1V2,0,0,0,0,0,0,0
0,0,I73S2C297J2V1,0,0,0,0,0,0,0
0,0,I73S2C305J1V1,0,0,0,0,0,0,0
0,0,I73S2C306J1V1,0,0,0,0,0,0,0
0,0,I73S2C309J3V1,0,0,0,0,0,0,0
0,0,I73S2C310J3V1,0,0,0,0,0,0,0
0,0,I73S2C311J3V1,0,0,0,0,0,0,0
0,0,I73S2C312J3V1,0,0,0,0,0,0,0
0,0,I73S2C317J2V1,0,0,0,0,0,0,0
0,0,I73S2C318J3V1,0,0,0,0,0,0,0
0,0,I73S2C319J3V1,0,0,0,0,0,0,0
0,0,I73S2C31J1V1,0,0,0,0,0,0,0
0,0,I73S2C320J3V1,0,0,0,0,0,0,0
0,0,I73S2C321J3V1,0,0,0,0,0,0,0
0,0,I73S2C322J3V1,0,0,0,0,0,0,0
0,0,I73S2C323J3V1,0,0,0,0,0,0,0
0,0,I73S2C324J2V1,0,0,0,0,0,0,0
0,0,I73S2C328J3V1,0,0,0,0,0,0,0
0,0,I73S2C329J4V1,0,0,0,0,0,0,0
0,0,I73S2C330J1V1,0,0,0,0,0,0,0
0,0,I73S2C331J1V1,0,0,0,0,0,0,0
0,0,I73S2C332J1V1,0,0,0,0,0,0,0
0,0,I73S2C333J1V1,0,0,0,0,0,0,0
0,0,I73S2C338J2V1,0,0,0,0,0,0,0
0,0,I73S2C339J2V1,0,0,0,0,0,0,0
0,0,I73S2C349J3V1,0,0,0,0,0,0,0
0,0,I73S2C34J1V1,0,0,0,0,0,0,0
0,0,I73S2C350J4V1,0,0,0,0,0,0,0
0,0,I73S2C351J4V1,0,0,0,0,0,0,0
0,0,I73S2C353J4V1,0,0,0,0,0,0,0
0,0,I73S2C354J1V1,0,0,0,0,0,0,0
0,0,I73S2C360J4V1,0,0,0,0,0,0,0
0,0,I73S2C361J4V1,0,0,0,0,0,0,0
0,0,I73S2C362J4V1,0,0,0,0,0,0,0
0,0,I73S2C36J1V1,0,0,0,0,0,0,0
0,0,I73S2C370J2V1,0,0,0,0,0,0,0
0,0,I73S2C371J1V1,0,0,0,0,0,0,0
0,0,I73S2C371J2V1,0,0,0,0,0,0,0
0,0,I73S2C381J3V1,0,0,0,0,0,0,0
0,0,I73S2C382J4V1,0,0,0,0,0,0,0
0,0,I73S2C383J4V1,0,0,0,0,0,0,0
0,0,I73S2C384J4V1,0,0,0,0,0,0,0
0,0,I73S2C385J2V1,0,0,0,0,0,0,0
0,0,I73S2C386J3V1,0,0,0,0,0,0,0
0,0,I73S2C387J4V1,0,0,0,0,0,0,0
0,0,I73S2C388J4V1,0,0,0,0,0,0,0
0,0,I73S2C389J2V1,0,0,0,0,0,0,0
0,0,I73S2C38J1V1,0,0,0,0,0,0,0
0,0,I73S2C390J2V1,0,0,0,0,0,0,0
0,0,I73S2C391J4V1,0,0,0,0,0,0,0
0,0,I73S2C392J1V1,0,0,0,0,0,0,0
0,0,I73S2C393J1V1,0,0,0,0,0,0,0
0,0,I73S2C39J1V1,0,0,0,0,0,0,0
0,0,I73S2C39J1V4,0,0,0,0,0,0,0
0,0,I73S2C3J1V1,0,0,0,0,0,0,0
0,0,I73S2C402J2V1,0,0,0,0,0,0,0
0,0,I73S2C403J4V1,0,0,0,0,0,0,0
0,0,I73S2C41J1V1,0,0,0,0,0,0,0
0,0,I73S2C42J1V1,0,0,0,0,0,0,0
0,0,I73S2C48J1V1,0,0,0,0,0,0,0
0,0,I73S2C63J2V1,0,0,0,0,0,0,0
0,0,I73S2C65J2V1,0,0,0,0,0,0,0
0,0,I73S2C65J2V2,0,0,0,0,0,0,0
0,0,I73S2C66J2V1,0,0,0,0,0,0,0
0,0,I73S2C6J1V1,0,0,0,0,0,0,0
0,0,I73S2C8J1V1,0,0,0,0,0,0,0
0,0,I74S1C101J1V1,0,0,0,0,0,0,0
0,0,I74S1C102J1V1,0,0,0,0,0,0,0
0,0,I74S1C103J1V1,0,0,0,0,0,0,0
0,0,I74S1C107J1V1,0,0,0,0,0,0,0
0,0,I74S1C10J1V1,0,0,0,0,0,0,0
0,0,I74S1C110J1V1,0,0,0,0,0,0,0
0,0,I74S1C11J1V1,0,0,0,0,0,0,0
0,0,I74S1C130J1V1,0,0,0,0,0,0,0
0,0,I74S1C131J1V3,0,0,0,0,0,0,0
0,0,I74S1C163J2V1,0,0,0,0,0,0,0
0,0,I74S1C180J1V1,0,0,0,0,0,0,0
0,0,I74S1C182J1V1,0,0,0,0,0,0,0
0,0,I74S1C201J1V1,0,0,0,0,0,0,0
0,0,I74S1C211J1V1,0,0,0,0,0,0,0
0,0,I74S1C212J1V1,0,0,0,0,0,0,0
0,0,I74S1C214J1V1,0,0,0,0,0,0,0
0,0,I74S1C215J1V1,0,0,0,0,0,0,0
0,0,I74S1C217J1V1,0,0,0,0,0,0,0
0,0,I74S1C220J1V1,0,0,0,0,0,0,0
0,0,I74S1C224J1V1,0,0,0,0,0,0,0
0,0,I74S1C227J5V1,0,0,0,0,0,0,0
0,0,I74S1C228J5V1,0,0,0,0,0,0,0
0,0,I74S1C229J1V1,0,0,0,0,0,0,0
0,0,I74S1C236J4V1,0,0,0,0,0,0,0
0,0,I74S1C237J3V1,0,0,0,0,0,0,0
0,0,I74S1C238J3V1,0,0,0,0,0,0,0
0,0,I74S1C23J1V1,0,0,0,0,0,0,0
0,0,I74S1C241J4V1,0,0,0,0,0,0,0
0,0,I74S1C245J1V1,0,0,0,0,0,0,0
0,0,I74S1C246J1V1,0,0,0,0,0,0,0
0,0,I74S1C246J4V1,0,0,0,0,0,0,0
0,0,I74S1C24J1V1,0,0,0,0,0,0,0
0,0,I74S1C256J2V1,0,0,0,0,0,0,0
0,0,I74S1C2J1V1,0,0,0,0,0,0,0
0,0,I74S1C31J1V1,0,0,0,0,0,0,0
0,0,I74S1C45J1V1,0,0,0,0,0,0,0
0,0,I74S1C46J1V1,0,0,0,0,0,0,0
0,0,I74S1C47J1V1,0,0,0,0,0,0,0
0,0,I74S1C48J1V1,0,0,0,0,0,0,0
0,0,I74S1C49J1V1,0,0,0,0,0,0,0
0,0,I74S1C4J1V1,0,0,0,0,0,0,0
0,0,I74S1C50J1V1,0,0,0,0,0,0,0
0,0,I74S1C51J1V1,0,0,0,0,0,0,0
0,0,I74S1C52J1V1,0,0,0,0,0,0,0
0,0,I74S1C53J1V1,0,0,0,0,0,0,0
0,0,I74S1C59J1V1,0,0,0,0,0,0,0
0,0,I74S1C8J1V1,0,0,0,0,0,0,0
0,0,I74S3C47J1V1,0,0,0,0,0,0,0
0,0,I75S1C102J1V1,0,0,0,0,0,0,0
0,0,I75S1C103J1V1,0,0,0,0,0,0,0
0,0,I75S1C104J1V1,0,0,0,0,0,0,0
0,0,I75S1C106J2V1,0,0,0,0,0,0,0
0,0,I75S1C108J1V1,0,0,0,0,0,0,0
0,0,I75S1C10J1V1,0,0,0,0,0,0,0
0,0,I75S1C113J1V1,0,0,0,0,0,0,0
0,0,I75S1C119J2V1,0,0,0,0,0,0,0
0,0,I75S1C119J2V2,0,0,0,0,0,0,0
0,0,I75S1C11J1V1,0,0,0,0,0,0,0
0,0,I75S1C121J1V1,0,0,0,0,0,0,0
0,0,I75S1C121J1V2,0,0,0,0,0,0,0
0,0,I75S1C122J1V1,0,0,0,0,0,0,0
0,0,I75S1C122J1V2,0,0,0,0,0,0,0
0,0,I75S1C12J1V1,0,0,0,0,0,0,0
0,0,I75S1C12J2V1,0,0,0,0,0,0,0
0,0,I75S1C12J2V2,0,0,0,0,0,0,0
0,0,I75S1C144J1V1,0,0,0,0,0,0,0
0,0,I75S1C144J1V2,0,0,0,0,0,0,0
0,0,I75S1C157J1V1,0,0,0,0,0,0,0
0,0,I75S1C16J2V1,0,0,0,0,0,0,0
0,0,I75S1C16J2V2,0,0,0,0,0,0,0
0,0,I75S1C179J1V1,0,0,0,0,0,0,0
0,0,I75S1C17J1V1,0,0,0,0,0,0,0
0,0,I75S1C17J2V3,0,0,0,0,0,0,0
0,0,I75S1C180J1V1,0,0,0,0,0,0,0
0,0,I75S1C18J1V1,0,0,0,0,0,0,0
0,0,I75S1C18J2V1,0,0,0,0,0,0,0
0,0,I75S1C18J2V2,0,0,0,0,0,0,0
0,0,I75S1C192J2V1,0,0,0,0,0,0,0
0,0,I75S1C193J2V1,0,0,0,0,0,0,0
0,0,I75S1C194J2V1,0,0,0,0,0,0,0
0,0,I75S1C196J1V1,0,0,0,0,0,0,0
0,0,I75S1C197J2V1,0,0,0,0,0,0,0
0,0,I75S1C19J1V1,0,0,0,0,0,0,0
0,0,I75S1C19J2V1,0,0,0,0,0,0,0
0,0,I75S1C19J2V2,0,0,0,0,0,0,0
0,0,I75S1C1J1V1,0,0,0,0,0,0,0
0,0,I75S1C21J1V1,0,0,0,0,0,0,0
0,0,I75S1C232J2V1,0,0,0,0,0,0,0
0,0,I75S1C234J2V1,0,0,0,0,0,0,0
0,0,I75S1C241J1V1,0,0,0,0,0,0,0
0,0,I75S1C242J1V1,0,0,0,0,0,0,0
0,0,I75S1C245J1V1,0,0,0,0,0,0,0
0,0,I75S1C246J1V1,0,0,0,0,0,0,0
0,0,I75S1C265J1V1,0,0,0,0,0,0,0
0,0,I75S1C270J1V1,0,0,0,0,0,0,0
0,0,I75S1C271J1V1,0,0,0,0,0,0,0
0,0,I75S1C27J1V1,0,0,0,0,0,0,0
0,0,I75S1C29J1V1,0,0,0,0,0,0,0
0,0,I75S1C29J2V1,0,0,0,0,0,0,0
0,0,I75S1C29J2V2,0,0,0,0,0,0,0
0,0,I75S1C2J1V1,0,0,0,0,0,0,0
0,0,I75S1C32J2V1,0,0,0,0,0,0,0
0,0,I75S1C34J1V2,0,0,0,0,0,0,0
0,0,I75S1C34J2V1,0,0,0,0,0,0,0
0,0,I75S1C48J1V1,0,0,0,0,0,0,0
0,0,I75S1C49J1V1,0,0,0,0,0,0,0
0,0,I75S1C4J1V1,0,0,0,0,0,0,0
0,0,I75S1C6J1V1,0,0,0,0,0,0,0
0,0,I75S2C102J1V1,0,0,0,0,0,0,0
0,0,I75S2C103J1V1,0,0,0,0,0,0,0
0,0,I75S2C104J1V1,0,0,0,0,0,0,0
0,0,I75S2C106J2V1,0,0,0,0,0,0,0
0,0,I75S2C113J1V1,0,0,0,0,0,0,0
0,0,I75S2C114J1V1,0,0,0,0,0,0,0
0,0,I75S2C115J1V1,0,0,0,0,0,0,0
0,0,I75S2C118J1V1,0,0,0,0,0,0,0
0,0,I75S2C119J2V1,0,0,0,0,0,0,0
0,0,I75S2C119J2V2,0,0,0,0,0,0,0
0,0,I75S2C11J1V1,0,0,0,0,0,0,0
0,0,I75S2C127J1V1,0,0,0,0,0,0,0
0,0,I75S2C146J1V1,0,0,0,0,0,0,0
0,0,I75S2C16J2V1,0,0,0,0,0,0,0
0,0,I75S2C16J2V2,0,0,0,0,0,0,0
0,0,I75S2C170J1V2,0,0,0,0,0,0,0
0,0,I75S2C176J1V1,0,0,0,0,0,0,0
0,0,I75S2C17J2V3,0,0,0,0,0,0,0
0,0,I75S2C182J1V1,0,0,0,0,0,0,0
0,0,I75S2C192J2V1,0,0,0,0,0,0,0
0,0,I75S2C193J2V1,0,0,0,0,0,0,0
0,0,I75S2C194J1V1,0,0,0,0,0,0,0
0,0,I75S2C196J1V1,0,0,0,0,0,0,0
0,0,I75S2C20J1V1,0,0,0,0,0,0,0
0,0,I75S2C213J1V1,0,0,0,0,0,0,0
0,0,I75S2C220J1V1,0,0,0,0,0,0,0
0,0,I75S2C221J1V1,0,0,0,0,0,0,0
0,0,I75S2C222J1V1,0,0,0,0,0,0,0
0,0,I75S2C22J1V1,0,0,0,0,0,0,0
0,0,I75S2C232J2V1,0,0,0,0,0,0,0
0,0,I75S2C234J2V1,0,0,0,0,0,0,0
0,0,I75S2C235J1V2,0,0,0,0,0,0,0
0,0,I75S2C236J1V1,0,0,0,0,0,0,0
0,0,I75S2C237J1V1,0,0,0,0,0,0,0
0,0,I75S2C237J1V2,0,0,0,0,0,0,0
0,0,I75S2C23J1V2,0,0,0,0,0,0,0
0,0,I75S2C24J1V1,0,0,0,0,0,0,0
0,0,I75S2C260J1V2,0,0,0,0,0,0,0
0,0,I75S2C264J1V1,0,0,0,0,0,0,0
0,0,I75S2C26J1V2,0,0,0,0,0,0,0
0,0,I75S2C270J1V1,0,0,0,0,0,0,0
0,0,I75S2C272J1V1,0,0,0,0,0,0,0
0,0,I75S2C273J1V1,0,0,0,0,0,0,0
0,0,I75S2C274J1V1,0,0,0,0,0,0,0
0,0,I75S2C275J3V1,0,0,0,0,0,0,0
0,0,I75S2C27J1V1,0,0,0,0,0,0,0
0,0,I75S2C29J1V1,0,0,0,0,0,0,0
0,0,I75S2C29J2V1,0,0,0,0,0,0,0
0,0,I75S2C29J2V2,0,0,0,0,0,0,0
0,0,I75S2C2J1V1,0,0,0,0,0,0,0
0,0,I75S2C33J2V1,0,0,0,0,0,0,0
0,0,I75S2C37J1V1,0,0,0,0,0,0,0
0,0,I75S2C37J1V2,0,0,0,0,0,0,0
0,0,I75S2C46J1V1,0,0,0,0,0,0,0
0,0,I75S2C4J1V1,0,0,0,0,0,0,0
0,0,I75S2C56J1V1,0,0,0,0,0,0,0
0,0,I75S2C5J1V1,0,0,0,0,0,0,0
0,0,I75S2C5J1V2,0,0,0,0,0,0,0
0,0,I75S2C7J1V1,0,0,0,0,0,0,0
0,0,I75S2C8J1V1,0,0,0,0,0,0,0
0,0,I76S1C100J1V1,0,0,0,0,0,0,0
0,0,I76S1C101J1V1,0,0,0,0,0,0,0
0,0,I76S1C102J1V1,0,0,0,0,0,0,0
0,0,I76S1C10J1V1,0,0,0,0,0,0,0
0,0,I76S1C16J1V1,0,0,0,0,0,0,0
0,0,I76S1C18J1V1,0,0,0,0,0,0,0
0,0,I76S1C200J1V1,0,0,0,0,0,0,0
0,0,I76S1C201J1V1,0,0,0,0,0,0,0
0,0,I76S1C202J4V1,0,0,0,0,0,0,0
0,0,I76S1C203J1V1,0,0,0,0,0,0,0
0,0,I76S1C204J1V1,0,0,0,0,0,0,0
0,0,I76S1C205J1V1,0,0,0,0,0,0,0
0,0,I76S1C206J1V1,0,0,0,0,0,0,0
0,0,I76S1C207J1V1,0,0,0,0,0,0,0
0,0,I76S1C208J1V1,0,0,0,0,0,0,0
0,0,I76S1C209J1V1,0,0,0,0,0,0,0
0,0,I76S1C210J1V1,0,0,0,0,0,0,0
0,0,I76S1C211J1V1,0,0,0,0,0,0,0
0,0,I76S1C212J1V1,0,0,0,0,0,0,0
0,0,I76S1C213J1V1,0,0,0,0,0,0,0
0,0,I76S1C214J1V1,0,0,0,0,0,0,0
0,0,I76S1C215J1V1,0,0,0,0,0,0,0
0,0,I76S1C216J1V1,0,0,0,0,0,0,0
0,0,I76S1C217J1V1,0,0,0,0,0,0,0
0,0,I76S1C218J1V1,0,0,0,0,0,0,0
0,0,I76S1C219J1V1,0,0,0,0,0,0,0
0,0,I76S1C220J1V1,0,0,0,0,0,0,0
0,0,I76S1C221J1V1,0,0,0,0,0,0,0
0,0,I76S1C222J1V1,0,0,0,0,0,0,0
0,0,I76S1C234J1V1,0,0,0,0,0,0,0
0,0,I76S1C234J1V2,0,0,0,0,0,0,0
