demre_code,weighted_threshold,unique_code,nem_weight,ranking_weight,math_weight,lang_weight,hist_weight,scie_weight,other_wieight
,,I143S26C99J2V1,,,,,,,
,,I143S26C9J1V1,,,,,,,
,,I143S26C9J2V1,,,,,,,
,,I143S26C9J2V2,,,,,,,
,,I143S26C9J3V1,,,,,,,
,,I143S27C100J1V1,,,,,,,
,,I143S27C100J2V2,,,,,,,
,,I143S27C111J1V1,,,,,,,
,,I143S27C111J2V1,,,,,,,
,,I143S27C112J1V1,,,,,,,
,,I143S27C112J2V1,,,,,,,
,,I143S27C113J1V1,,,,,,,
,,I143S27C113J2V1,,,,,,,
,,I143S27C115J1V1,,,,,,,
,,I143S27C115J2V2,,,,,,,
,,I143S27C116J1V1,,,,,,,
,,I143S27C116J2V2,,,,,,,
,,I143S27C116J3V1,,,,,,,
,,I143S27C117J1V1,,,,,,,
,,I143S27C117J2V2,,,,,,,
,,I143S27C118J1V1,,,,,,,
,,I143S27C118J2V2,,,,,,,
,,I143S27C118J3V1,,,,,,,
,,I143S27C124J1V1,,,,,,,
,,I143S27C202J1V1,,,,,,,
,,I143S27C219J1V1,,,,,,,
,,I143S27C26J1V1,,,,,,,
,,I143S27C26J2V2,,,,,,,
,,I143S27C27J1V1,,,,,,,
,,I143S27C27J2V2,,,,,,,
,,I143S27C28J1V1,,,,,,,
,,I143S27C28J2V1,,,,,,,
,,I143S27C29J1V1,,,,,,,
,,I143S27C29J2V2,,,,,,,
,,I143S27C30J1V1,,,,,,,
,,I143S27C30J2V2,,,,,,,
,,I143S27C34J1V1,,,,,,,
,,I143S27C34J2V1,,,,,,,
,,I143S27C36J1V1,,,,,,,
,,I143S27C36J2V1,,,,,,,
,,I143S27C376J1V1,,,,,,,
,,I143S27C376J2V1,,,,,,,
,,I143S27C42J1V1,,,,,,,
,,I143S27C469J1V1,,,,,,,
,,I143S27C469J2V1,,,,,,,
,,I143S27C59J1V1,,,,,,,
,,I143S27C59J2V1,,,,,,,
,,I143S27C609J1V1,,,,,,,
,,I143S27C62J1V1,,,,,,,
,,I143S27C62J2V1,,,,,,,
,,I143S27C645J1V1,,,,,,,
,,I143S27C645J2V1,,,,,,,
,,I143S27C645J3V1,,,,,,,
,,I143S27C651J1V1,,,,,,,
,,I143S27C651J2V1,,,,,,,
,,I143S27C651J3V1,,,,,,,
,,I143S27C653J1V1,,,,,,,
,,I143S27C653J2V1,,,,,,,
,,I143S27C654J1V1,,,,,,,
,,I143S27C654J2V1,,,,,,,
,,I143S27C665J2V1,,,,,,,
,,I143S27C668J1V1,,,,,,,
,,I143S27C677J1V1,,,,,,,
,,I143S27C677J2V1,,,,,,,
,,I143S27C69J1V1,,,,,,,
,,I143S27C69J2V1,,,,,,,
,,I143S27C70J1V1,,,,,,,
,,I143S27C70J2V1,,,,,,,
,,I143S27C72J1V1,,,,,,,
,,I143S27C72J2V1,,,,,,,
,,I143S27C73J2V2,,,,,,,
,,I143S27C73J2V3,,,,,,,
,,I143S27C77J1V1,,,,,,,
,,I143S27C77J2V1,,,,,,,
,,I143S27C83J1V1,,,,,,,
,,I143S27C83J2V2,,,,,,,
,,I143S27C92J1V1,,,,,,,
,,I143S27C92J2V1,,,,,,,
,,I143S27C95J1V1,,,,,,,
,,I143S27C95J2V1,,,,,,,
,,I143S27C9J1V1,,,,,,,
,,I143S27C9J2V2,,,,,,,
,,I143S28C100J4V1,,,,,,,
,,I143S28C111J4V1,,,,,,,
,,I143S28C112J4V1,,,,,,,
,,I143S28C113J4V1,,,,,,,
,,I143S28C115J4V1,,,,,,,
,,I143S28C116J4V1,,,,,,,
,,I143S28C117J4V1,,,,,,,
,,I143S28C118J4V1,,,,,,,
,,I143S28C219J4V1,,,,,,,
,,I143S28C251J4V1,,,,,,,
,,I143S28C27J4V1,,,,,,,
,,I143S28C28J4V1,,,,,,,
,,I143S28C29J4V1,,,,,,,
,,I143S28C302J4V3,,,,,,,
,,I143S28C30J4V1,,,,,,,
,,I143S28C34J4V1,,,,,,,
,,I143S28C39J4V1,,,,,,,
,,I143S28C469J4V1,,,,,,,
,,I143S28C53J4V1,,,,,,,
,,I143S28C59J4V1,,,,,,,
,,I143S28C614J4V1,,,,,,,
,,I143S28C616J4V2,,,,,,,
,,I143S28C62J4V1,,,,,,,
,,I143S28C632J4V3,,,,,,,
,,I143S28C645J4V1,,,,,,,
,,I143S28C650J4V2,,,,,,,
,,I143S28C651J4V1,,,,,,,
,,I143S28C653J4V1,,,,,,,
,,I143S28C654J4V1,,,,,,,
,,I143S28C655J4V1,,,,,,,
,,I143S28C660J4V1,,,,,,,
,,I143S28C665J4V1,,,,,,,
,,I143S28C667J4V1,,,,,,,
,,I143S28C668J4V1,,,,,,,
,,I143S28C677J4V1,,,,,,,
,,I143S28C700J4V1,,,,,,,
,,I143S28C701J4V1,,,,,,,
,,I143S28C702J4V1,,,,,,,
,,I143S28C703J4V1,,,,,,,
,,I143S28C73J4V1,,,,,,,
,,I143S28C77J4V1,,,,,,,
,,I143S28C83J4V1,,,,,,,
,,I143S28C92J4V1,,,,,,,
,,I143S28C94J4V1,,,,,,,
,,I143S28C95J4V1,,,,,,,
,,I143S28C9J4V1,,,,,,,
,,I143S29C100J1V1,,,,,,,
,,I143S29C100J2V1,,,,,,,
,,I143S29C100J2V2,,,,,,,
,,I143S29C111J1V1,,,,,,,
,,I143S29C111J2V1,,,,,,,
,,I143S29C112J1V1,,,,,,,
,,I143S29C112J2V1,,,,,,,
,,I143S29C113J1V1,,,,,,,
,,I143S29C113J2V1,,,,,,,
,,I143S29C115J1V1,,,,,,,
,,I143S29C115J2V1,,,,,,,
,,I143S29C115J2V2,,,,,,,
,,I143S29C116J3V1,,,,,,,
,,I143S29C118J1V1,,,,,,,
,,I143S29C118J2V1,,,,,,,
,,I143S29C118J2V2,,,,,,,
,,I143S29C17J1V1,,,,,,,
,,I143S29C17J2V1,,,,,,,
,,I143S29C17J2V2,,,,,,,
,,I143S29C202J1V1,,,,,,,
,,I143S29C202J2V1,,,,,,,
,,I143S29C219J1V1,,,,,,,
,,I143S29C251J1V1,,,,,,,
,,I143S29C26J1V1,,,,,,,
,,I143S29C26J2V1,,,,,,,
,,I143S29C26J2V2,,,,,,,
,,I143S29C28J1V1,,,,,,,
,,I143S29C28J2V1,,,,,,,
,,I143S29C29J1V1,,,,,,,
,,I143S29C29J2V1,,,,,,,
,,I143S29C29J2V2,,,,,,,
,,I143S29C30J1V1,,,,,,,
,,I143S29C30J2V1,,,,,,,
,,I143S29C34J1V1,,,,,,,
,,I143S29C34J1V2,,,,,,,
,,I143S29C34J2V1,,,,,,,
,,I143S29C34J2V2,,,,,,,
,,I143S29C36J1V1,,,,,,,
,,I143S29C36J2V1,,,,,,,
,,I143S29C376J1V1,,,,,,,
,,I143S29C469J1V1,,,,,,,
,,I143S29C469J2V2,,,,,,,
,,I143S29C59J1V1,,,,,,,
,,I143S29C59J2V1,,,,,,,
,,I143S29C609J2V1,,,,,,,
,,I143S29C616J1V1,,,,,,,
,,I143S29C616J1V2,,,,,,,
,,I143S29C616J2V1,,,,,,,
,,I143S29C616J2V2,,,,,,,
,,I143S29C616J2V3,,,,,,,
,,I143S29C645J1V1,,,,,,,
,,I143S29C645J2V1,,,,,,,
,,I143S29C645J3V1,,,,,,,
,,I143S29C650J1V1,,,,,,,
,,I143S29C650J1V2,,,,,,,
,,I143S29C651J1V1,,,,,,,
,,I143S29C651J2V2,,,,,,,
,,I143S29C651J3V1,,,,,,,
,,I143S29C653J1V1,,,,,,,
,,I143S29C653J2V1,,,,,,,
,,I143S29C654J1V1,,,,,,,
,,I143S29C654J2V1,,,,,,,
,,I143S29C655J1V1,,,,,,,
,,I143S29C668J1V1,,,,,,,
,,I143S29C677J1V1,,,,,,,
,,I143S29C677J2V1,,,,,,,
,,I143S29C69J1V1,,,,,,,
,,I143S29C69J2V1,,,,,,,
,,I143S29C70J1V1,,,,,,,
,,I143S29C70J2V1,,,,,,,
,,I143S29C72J1V1,,,,,,,
,,I143S29C72J2V1,,,,,,,
,,I143S29C73J1V1,,,,,,,
,,I143S29C83J1V1,,,,,,,
,,I143S29C83J2V1,,,,,,,
,,I143S29C83J2V2,,,,,,,
,,I143S29C95J1V1,,,,,,,
,,I143S29C95J2V1,,,,,,,
,,I143S29C9J1V1,,,,,,,
,,I143S29C9J2V1,,,,,,,
,,I143S29C9J2V2,,,,,,,
,,I143S2C100J1V1,,,,,,,
,,I143S2C100J2V1,,,,,,,
,,I143S2C108J1V1,,,,,,,
,,I143S2C111J1V1,,,,,,,
,,I143S2C111J2V1,,,,,,,
,,I143S2C111J2V2,,,,,,,
,,I143S2C112J1V1,,,,,,,
,,I143S2C112J2V1,,,,,,,
,,I143S2C112J2V2,,,,,,,
,,I143S2C113J1V1,,,,,,,
,,I143S2C113J2V1,,,,,,,
,,I143S2C113J2V2,,,,,,,
,,I143S2C115J2V1,,,,,,,
,,I143S2C115J2V2,,,,,,,
,,I143S2C116J3V1,,,,,,,
,,I143S2C117J1V1,,,,,,,
,,I143S2C117J2V1,,,,,,,
,,I143S2C117J2V2,,,,,,,
,,I143S2C118J1V1,,,,,,,
,,I143S2C118J2V1,,,,,,,
,,I143S2C118J2V2,,,,,,,
,,I143S2C118J3V1,,,,,,,
,,I143S2C124J1V1,,,,,,,
,,I143S2C17J1V1,,,,,,,
,,I143S2C17J2V1,,,,,,,
,,I143S2C17J2V2,,,,,,,
,,I143S2C202J1V1,,,,,,,
,,I143S2C202J2V1,,,,,,,
,,I143S2C20J1V1,,,,,,,
,,I143S2C20J2V2,,,,,,,
,,I143S2C219J1V2,,,,,,,
,,I143S2C219J2V1,,,,,,,
,,I143S2C219J2V2,,,,,,,
,,I143S2C23J1V1,,,,,,,
,,I143S2C23J2V1,,,,,,,
,,I143S2C23J2V2,,,,,,,
,,I143S2C24J1V1,,,,,,,
,,I143S2C24J2V1,,,,,,,
,,I143S2C24J2V2,,,,,,,
,,I143S2C251J1V1,,,,,,,
,,I143S2C251J2V1,,,,,,,
,,I143S2C252J1V1,,,,,,,
,,I143S2C252J2V1,,,,,,,
,,I143S2C252J2V2,,,,,,,
,,I143S2C254J1V1,,,,,,,
,,I143S2C254J2V1,,,,,,,
,,I143S2C25J1V1,,,,,,,
,,I143S2C25J2V1,,,,,,,
,,I143S2C25J2V2,,,,,,,
,,I143S2C26J1V1,,,,,,,
,,I143S2C26J2V1,,,,,,,
,,I143S2C26J2V2,,,,,,,
,,I143S2C27J1V1,,,,,,,
,,I143S2C27J2V1,,,,,,,
,,I143S2C27J2V2,,,,,,,
,,I143S2C27J3V1,,,,,,,
,,I143S2C28J1V1,,,,,,,
,,I143S2C28J2V2,,,,,,,
,,I143S2C29J1V1,,,,,,,
,,I143S2C29J2V2,,,,,,,
,,I143S2C302J1V1,,,,,,,
,,I143S2C302J2V1,,,,,,,
,,I143S2C302J2V2,,,,,,,
,,I143S2C302J2V3,,,,,,,
,,I143S2C30J1V1,,,,,,,
,,I143S2C30J2V1,,,,,,,
,,I143S2C30J2V2,,,,,,,
,,I143S2C31J1V1,,,,,,,
,,I143S2C34J1V1,,,,,,,
,,I143S2C34J2V1,,,,,,,
,,I143S2C36J1V1,,,,,,,
,,I143S2C36J2V1,,,,,,,
,,I143S2C39J1V1,,,,,,,
,,I143S2C39J2V1,,,,,,,
,,I143S2C39J2V2,,,,,,,
,,I143S2C42J1V1,,,,,,,
,,I143S2C42J2V1,,,,,,,
,,I143S2C43J1V1,,,,,,,
,,I143S2C43J2V1,,,,,,,
,,I143S2C43J3V1,,,,,,,
,,I143S2C469J1V1,,,,,,,
,,I143S2C469J2V2,,,,,,,
,,I143S2C53J1V1,,,,,,,
,,I143S2C599J1V1,,,,,,,
,,I143S2C599J2V1,,,,,,,
,,I143S2C59J1V1,,,,,,,
,,I143S2C59J2V1,,,,,,,
,,I143S2C5J1V1,,,,,,,
,,I143S2C609J1V1,,,,,,,
,,I143S2C609J2V1,,,,,,,
,,I143S2C616J1V1,,,,,,,
,,I143S2C616J1V2,,,,,,,
,,I143S2C616J2V2,,,,,,,
,,I143S2C616J2V3,,,,,,,
,,I143S2C619J1V1,,,,,,,
,,I143S2C619J1V2,,,,,,,
,,I143S2C619J2V1,,,,,,,
,,I143S2C619J2V2,,,,,,,
,,I143S2C62J1V1,,,,,,,
,,I143S2C62J2V1,,,,,,,
,,I143S2C634J1V1,,,,,,,
,,I143S2C634J1V2,,,,,,,
,,I143S2C634J2V2,,,,,,,
,,I143S2C634J2V3,,,,,,,
,,I143S2C636J1V1,,,,,,,
,,I143S2C636J1V2,,,,,,,
,,I143S2C636J2V2,,,,,,,
,,I143S2C636J2V3,,,,,,,
,,I143S2C644J1V1,,,,,,,
,,I143S2C645J1V1,,,,,,,
,,I143S2C645J2V2,,,,,,,
,,I143S2C645J3V1,,,,,,,
,,I143S2C651J1V1,,,,,,,
,,I143S2C651J2V1,,,,,,,
,,I143S2C651J3V1,,,,,,,
,,I143S2C652J1V1,,,,,,,
,,I143S2C652J2V1,,,,,,,
,,I143S2C654J1V1,,,,,,,
,,I143S2C654J2V1,,,,,,,
,,I143S2C655J1V1,,,,,,,
,,I143S2C655J2V1,,,,,,,
,,I143S2C660J1V1,,,,,,,
,,I143S2C660J2V1,,,,,,,
,,I143S2C664J1V1,,,,,,,
,,I143S2C664J2V1,,,,,,,
,,I143S2C665J1V1,,,,,,,
,,I143S2C665J2V1,,,,,,,
,,I143S2C668J1V1,,,,,,,
,,I143S2C668J2V1,,,,,,,
,,I143S2C673J1V1,,,,,,,
,,I143S2C677J1V1,,,,,,,
,,I143S2C677J2V1,,,,,,,
,,I143S2C690J1V1,,,,,,,
,,I143S2C690J2V1,,,,,,,
,,I143S2C691J1V1,,,,,,,
,,I143S2C691J2V1,,,,,,,
,,I143S2C693J1V1,,,,,,,
,,I143S2C69J1V1,,,,,,,
,,I143S2C69J2V1,,,,,,,
,,I143S2C701J1V1,,,,,,,
,,I143S2C702J1V1,,,,,,,
,,I143S2C702J2V1,,,,,,,
,,I143S2C70J1V1,,,,,,,
,,I143S2C70J2V1,,,,,,,
,,I143S2C72J1V1,,,,,,,
,,I143S2C72J2V1,,,,,,,
,,I143S2C73J1V1,,,,,,,
,,I143S2C73J2V1,,,,,,,
,,I143S2C73J2V2,,,,,,,
,,I143S2C77J1V1,,,,,,,
,,I143S2C77J2V1,,,,,,,
,,I143S2C77J2V2,,,,,,,
,,I143S2C83J1V1,,,,,,,
,,I143S2C83J2V2,,,,,,,
,,I143S2C83J3V1,,,,,,,
,,I143S2C84J1V1,,,,,,,
,,I143S2C84J2V1,,,,,,,
,,I143S2C92J1V1,,,,,,,
,,I143S2C92J2V1,,,,,,,
,,I143S2C94J1V1,,,,,,,
,,I143S2C94J2V1,,,,,,,
,,I143S2C94J2V2,,,,,,,
,,I143S2C95J1V2,,,,,,,
,,I143S2C95J2V2,,,,,,,
,,I143S2C9J1V1,,,,,,,
,,I143S2C9J2V1,,,,,,,
,,I143S2C9J2V2,,,,,,,
,,I143S30C100J1V1,,,,,,,
,,I143S30C100J2V1,,,,,,,
,,I143S30C100J2V2,,,,,,,
,,I143S30C111J1V1,,,,,,,
,,I143S30C111J2V1,,,,,,,
,,I143S30C111J2V2,,,,,,,
,,I143S30C112J1V1,,,,,,,
,,I143S30C112J2V1,,,,,,,
,,I143S30C112J2V2,,,,,,,
,,I143S30C113J1V1,,,,,,,
,,I143S30C113J2V1,,,,,,,
,,I143S30C113J2V2,,,,,,,
,,I143S30C115J1V1,,,,,,,
,,I143S30C115J2V1,,,,,,,
,,I143S30C115J2V2,,,,,,,
,,I143S30C116J2V1,,,,,,,
,,I143S30C118J1V1,,,,,,,
,,I143S30C118J2V1,,,,,,,
,,I143S30C118J2V2,,,,,,,
,,I143S30C202J1V1,,,,,,,
,,I143S30C202J2V1,,,,,,,
,,I143S30C202J2V2,,,,,,,
,,I143S30C26J1V1,,,,,,,
,,I143S30C26J2V1,,,,,,,
,,I143S30C27J1V1,,,,,,,
,,I143S30C27J2V1,,,,,,,
,,I143S30C27J2V2,,,,,,,
,,I143S30C28J1V1,,,,,,,
,,I143S30C28J2V1,,,,,,,
,,I143S30C28J2V2,,,,,,,
,,I143S30C29J1V1,,,,,,,
,,I143S30C29J2V1,,,,,,,
,,I143S30C29J2V2,,,,,,,
,,I143S30C30J1V1,,,,,,,
,,I143S30C30J2V1,,,,,,,
,,I143S30C34J1V1,,,,,,,
,,I143S30C34J2V1,,,,,,,
,,I143S30C36J1V1,,,,,,,
,,I143S30C36J2V1,,,,,,,
,,I143S30C42J1V1,,,,,,,
,,I143S30C42J2V1,,,,,,,
,,I143S30C469J1V1,,,,,,,
,,I143S30C469J2V1,,,,,,,
,,I143S30C469J2V2,,,,,,,
,,I143S30C59J1V1,,,,,,,
,,I143S30C62J1V1,,,,,,,
,,I143S30C62J2V1,,,,,,,
,,I143S30C645J1V1,,,,,,,
,,I143S30C645J2V1,,,,,,,
,,I143S30C645J2V2,,,,,,,
,,I143S30C645J3V1,,,,,,,
,,I143S30C651J1V1,,,,,,,
,,I143S30C651J2V1,,,,,,,
,,I143S30C651J3V1,,,,,,,
,,I143S30C653J1V1,,,,,,,
,,I143S30C653J2V1,,,,,,,
,,I143S30C653J3V1,,,,,,,
,,I143S30C654J1V1,,,,,,,
,,I143S30C654J2V1,,,,,,,
,,I143S30C677J1V1,,,,,,,
,,I143S30C677J2V1,,,,,,,
,,I143S30C69J1V1,,,,,,,
,,I143S30C69J2V1,,,,,,,
,,I143S30C70J1V1,,,,,,,
,,I143S30C70J2V1,,,,,,,
,,I143S30C71J1V1,,,,,,,
,,I143S30C71J2V1,,,,,,,
,,I143S30C73J2V1,,,,,,,
,,I143S30C73J2V2,,,,,,,
,,I143S30C83J1V1,,,,,,,
,,I143S30C83J2V1,,,,,,,
,,I143S30C83J2V2,,,,,,,
,,I143S30C92J1V1,,,,,,,
,,I143S30C92J2V1,,,,,,,
,,I143S30C94J1V1,,,,,,,
,,I143S30C94J2V1,,,,,,,
,,I143S30C94J2V2,,,,,,,
,,I143S30C95J1V2,,,,,,,
,,I143S30C95J2V2,,,,,,,
,,I143S30C9J1V1,,,,,,,
,,I143S30C9J2V1,,,,,,,
,,I143S30C9J2V2,,,,,,,
,,I143S31C100J1V1,,,,,,,
,,I143S31C100J2V1,,,,,,,
,,I143S31C100J2V2,,,,,,,
,,I143S31C111J1V1,,,,,,,
,,I143S31C111J2V1,,,,,,,
,,I143S31C111J2V2,,,,,,,
,,I143S31C112J1V1,,,,,,,
,,I143S31C112J2V1,,,,,,,
,,I143S31C112J2V2,,,,,,,
,,I143S31C113J1V1,,,,,,,
,,I143S31C113J2V1,,,,,,,
,,I143S31C113J2V2,,,,,,,
,,I143S31C114J2V1,,,,,,,
,,I143S31C115J1V1,,,,,,,
,,I143S31C115J2V1,,,,,,,
,,I143S31C115J2V2,,,,,,,
,,I143S31C116J2V1,,,,,,,
,,I143S31C117J1V1,,,,,,,
,,I143S31C117J2V1,,,,,,,
,,I143S31C117J2V2,,,,,,,
,,I143S31C118J1V1,,,,,,,
,,I143S31C118J2V1,,,,,,,
,,I143S31C118J2V2,,,,,,,
,,I143S31C17J1V1,,,,,,,
,,I143S31C17J2V2,,,,,,,
,,I143S31C23J1V1,,,,,,,
,,I143S31C23J2V1,,,,,,,
,,I143S31C26J1V1,,,,,,,
,,I143S31C26J2V1,,,,,,,
,,I143S31C26J2V2,,,,,,,
,,I143S31C27J1V1,,,,,,,
,,I143S31C27J2V1,,,,,,,
,,I143S31C27J2V2,,,,,,,
,,I143S31C28J1V1,,,,,,,
,,I143S31C28J2V1,,,,,,,
,,I143S31C28J2V2,,,,,,,
,,I143S31C29J1V1,,,,,,,
,,I143S31C29J2V1,,,,,,,
,,I143S31C29J2V2,,,,,,,
,,I143S31C30J1V1,,,,,,,
,,I143S31C30J2V2,,,,,,,
,,I143S31C34J1V1,,,,,,,
,,I143S31C34J1V2,,,,,,,
,,I143S31C34J2V1,,,,,,,
,,I143S31C34J2V2,,,,,,,
,,I143S31C36J1V1,,,,,,,
,,I143S31C36J2V1,,,,,,,
,,I143S31C469J1V1,,,,,,,
,,I143S31C469J2V1,,,,,,,
,,I143S31C62J1V1,,,,,,,
,,I143S31C62J2V1,,,,,,,
,,I143S31C645J1V1,,,,,,,
,,I143S31C645J2V1,,,,,,,
,,I143S31C645J2V2,,,,,,,
,,I143S31C651J1V1,,,,,,,
,,I143S31C651J2V1,,,,,,,
,,I143S31C653J1V1,,,,,,,
,,I143S31C653J2V1,,,,,,,
,,I143S31C665J2V1,,,,,,,
,,I143S31C668J1V1,,,,,,,
,,I143S31C668J2V1,,,,,,,
,,I143S31C677J1V1,,,,,,,
,,I143S31C677J2V2,,,,,,,
,,I143S31C69J1V1,,,,,,,
,,I143S31C69J2V1,,,,,,,
,,I143S31C700J2V1,,,,,,,
,,I143S31C70J1V1,,,,,,,
,,I143S31C70J2V1,,,,,,,
,,I143S31C71J1V1,,,,,,,
,,I143S31C71J2V1,,,,,,,
,,I143S31C73J1V1,,,,,,,
,,I143S31C73J2V1,,,,,,,
,,I143S31C73J2V2,,,,,,,
,,I143S31C77J1V1,,,,,,,
,,I143S31C77J2V1,,,,,,,
,,I143S31C77J2V2,,,,,,,
,,I143S31C83J1V1,,,,,,,
,,I143S31C83J2V1,,,,,,,
,,I143S31C83J2V2,,,,,,,
,,I143S31C94J1V1,,,,,,,
,,I143S31C94J2V1,,,,,,,
,,I143S31C94J2V2,,,,,,,
,,I143S31C95J1V1,,,,,,,
,,I143S31C95J2V1,,,,,,,
,,I143S31C9J1V1,,,,,,,
,,I143S31C9J2V1,,,,,,,
,,I143S31C9J2V2,,,,,,,
,,I143S32C100J1V1,,,,,,,
,,I143S32C100J2V1,,,,,,,
,,I143S32C100J2V2,,,,,,,
,,I143S32C111J1V1,,,,,,,
,,I143S32C111J2V1,,,,,,,
,,I143S32C111J2V2,,,,,,,
,,I143S32C112J1V1,,,,,,,
,,I143S32C112J2V1,,,,,,,
,,I143S32C112J2V2,,,,,,,
,,I143S32C113J1V1,,,,,,,
,,I143S32C113J2V1,,,,,,,
,,I143S32C113J2V2,,,,,,,
,,I143S32C115J1V1,,,,,,,
,,I143S32C115J2V1,,,,,,,
,,I143S32C115J2V2,,,,,,,
,,I143S32C117J1V1,,,,,,,
,,I143S32C117J2V1,,,,,,,
,,I143S32C117J2V2,,,,,,,
,,I143S32C118J1V1,,,,,,,
,,I143S32C118J2V1,,,,,,,
,,I143S32C118J2V2,,,,,,,
,,I143S32C27J2V1,,,,,,,
,,I143S32C27J2V2,,,,,,,
,,I143S32C28J1V1,,,,,,,
,,I143S32C28J2V1,,,,,,,
,,I143S32C28J2V2,,,,,,,
,,I143S32C29J1V1,,,,,,,
,,I143S32C29J2V1,,,,,,,
,,I143S32C29J2V2,,,,,,,
,,I143S32C30J1V1,,,,,,,
,,I143S32C30J2V1,,,,,,,
,,I143S32C34J1V1,,,,,,,
,,I143S32C34J1V2,,,,,,,
,,I143S32C34J2V1,,,,,,,
,,I143S32C34J2V2,,,,,,,
,,I143S32C36J1V1,,,,,,,
,,I143S32C36J2V1,,,,,,,
,,I143S32C42J1V1,,,,,,,
,,I143S32C42J2V1,,,,,,,
,,I143S32C469J1V1,,,,,,,
,,I143S32C469J2V2,,,,,,,
,,I143S32C614J1V1,,,,,,,
,,I143S32C614J2V1,,,,,,,
,,I143S32C62J1V1,,,,,,,
,,I143S32C62J2V1,,,,,,,
,,I143S32C645J1V1,,,,,,,
,,I143S32C645J2V1,,,,,,,
,,I143S32C645J3V1,,,,,,,
,,I143S32C651J1V1,,,,,,,
,,I143S32C651J2V1,,,,,,,
,,I143S32C653J1V1,,,,,,,
,,I143S32C653J2V1,,,,,,,
,,I143S32C654J1V1,,,,,,,
,,I143S32C654J2V1,,,,,,,
,,I143S32C677J1V1,,,,,,,
,,I143S32C677J2V1,,,,,,,
,,I143S32C680J1V1,,,,,,,
,,I143S32C680J2V1,,,,,,,
,,I143S32C69J1V1,,,,,,,
,,I143S32C69J2V1,,,,,,,
,,I143S32C70J1V1,,,,,,,
,,I143S32C70J2V1,,,,,,,
,,I143S32C71J1V1,,,,,,,
,,I143S32C71J2V1,,,,,,,
,,I143S32C73J2V1,,,,,,,
,,I143S32C73J2V2,,,,,,,
,,I143S32C83J1V1,,,,,,,
,,I143S32C83J2V1,,,,,,,
,,I143S32C83J2V2,,,,,,,
,,I143S32C94J1V1,,,,,,,
,,I143S32C94J2V2,,,,,,,
,,I143S32C95J1V1,,,,,,,
,,I143S32C95J2V1,,,,,,,
,,I143S32C9J1V1,,,,,,,
,,I143S32C9J2V1,,,,,,,
,,I143S32C9J2V2,,,,,,,
,,I143S33C34J1V1,,,,,,,
,,I143S33C34J2V1,,,,,,,
,,I143S33C59J1V1,,,,,,,
,,I143S33C59J2V1,,,,,,,
,,I143S33C616J1V1,,,,,,,
,,I143S33C616J2V1,,,,,,,
,,I143S33C62J1V1,,,,,,,
,,I143S33C62J2V1,,,,,,,
,,I143S33C645J1V1,,,,,,,
,,I143S33C651J1V1,,,,,,,
,,I143S33C651J2V1,,,,,,,
,,I143S33C653J1V1,,,,,,,
,,I143S33C653J2V1,,,,,,,
,,I143S33C654J1V1,,,,,,,
,,I143S33C654J2V1,,,,,,,
,,I143S33C83J1V1,,,,,,,
,,I143S33C83J2V1,,,,,,,
,,I143S5C100J1V1,,,,,,,
,,I143S5C100J2V1,,,,,,,
,,I143S5C111J1V1,,,,,,,
,,I143S5C111J2V1,,,,,,,
,,I143S5C111J2V2,,,,,,,
,,I143S5C112J1V3,,,,,,,
,,I143S5C112J2V3,,,,,,,
,,I143S5C113J1V1,,,,,,,
,,I143S5C113J2V1,,,,,,,
,,I143S5C113J2V2,,,,,,,
,,I143S5C115J2V1,,,,,,,
,,I143S5C115J2V2,,,,,,,
,,I143S5C116J3V1,,,,,,,
,,I143S5C117J2V2,,,,,,,
,,I143S5C118J1V1,,,,,,,
,,I143S5C118J2V1,,,,,,,
,,I143S5C118J2V2,,,,,,,
,,I143S5C118J3V1,,,,,,,
,,I143S5C25J2V1,,,,,,,
,,I143S5C25J2V2,,,,,,,
,,I143S5C27J1V1,,,,,,,
,,I143S5C27J2V1,,,,,,,
,,I143S5C27J2V2,,,,,,,
,,I143S5C28J1V1,,,,,,,
,,I143S5C28J2V1,,,,,,,
,,I143S5C29J1V1,,,,,,,
,,I143S5C29J2V1,,,,,,,
,,I143S5C30J1V1,,,,,,,
,,I143S5C30J2V1,,,,,,,
,,I143S5C30J2V2,,,,,,,
,,I143S5C31J1V1,,,,,,,
,,I143S5C34J1V1,,,,,,,
,,I143S5C34J2V1,,,,,,,
,,I143S5C36J1V1,,,,,,,
,,I143S5C469J1V1,,,,,,,
,,I143S5C469J2V1,,,,,,,
,,I143S5C53J1V1,,,,,,,
,,I143S5C616J1V1,,,,,,,
,,I143S5C616J2V1,,,,,,,
,,I143S5C619J1V1,,,,,,,
,,I143S5C619J1V2,,,,,,,
,,I143S5C619J2V1,,,,,,,
,,I143S5C619J2V2,,,,,,,
,,I143S5C619J2V3,,,,,,,
,,I143S5C62J1V1,,,,,,,
,,I143S5C62J2V1,,,,,,,
,,I143S5C645J3V1,,,,,,,
,,I143S5C651J1V1,,,,,,,
,,I143S5C651J2V1,,,,,,,
,,I143S5C651J3V1,,,,,,,
,,I143S5C653J1V1,,,,,,,
,,I143S5C653J2V1,,,,,,,
,,I143S5C654J1V1,,,,,,,
,,I143S5C654J2V1,,,,,,,
,,I143S5C665J1V1,,,,,,,
,,I143S5C665J2V1,,,,,,,
,,I143S5C668J1V1,,,,,,,
,,I143S5C690J1V1,,,,,,,
,,I143S5C690J2V1,,,,,,,
