demre_code,weighted_threshold,unique_code,nem_weight,ranking_weight,math_weight,lang_weight,hist_weight,scie_weight,other_weight,tipoies,region,nombreies,nombrecarrera
0,0.0,I39S7C420J2V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS RIOS,UNIVERSIDAD SAN SEBASTIAN,DIPLOMADO EN DERECHO CONSTITUCIONAL Y EDUCACION CIUDADANA
0,0.0,I39S7C421J4V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS RIOS,UNIVERSIDAD SAN SEBASTIAN,DIPLOMADO HABILIDADES DIRECTIVAS Y COMPETENCIAS DE COACHING ONTOLOGICO
0,0.0,I39S7C422J2V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS RIOS,UNIVERSIDAD SAN SEBASTIAN,DIPLOMADO EN IMPLANTOLOGIA ORAL QUIRURGICA Y PROTESICA CON ENFOQUE EN CARGA INMEDIATA
0,0.0,I39S7C424J2V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS RIOS,UNIVERSIDAD SAN SEBASTIAN,DIPLOMADO EN PREVENCION Y ABORDAJE DE PROCESOS SUICIDAS EN JOVENES Y ADOLESCENTES
0,0.0,I39S7C425J2V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS RIOS,UNIVERSIDAD SAN SEBASTIAN,"DIPLOMADO EN VINCULACION CON EL MEDIO, TERRITORIO E INNOVACION"
0,0.0,I39S7C426J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS RIOS,UNIVERSIDAD SAN SEBASTIAN,MAGISTER EN DATA SCIENCE
0,0.0,I39S7C427J4V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS RIOS,UNIVERSIDAD SAN SEBASTIAN,MAGISTER EN ENFERMERIA DE PRACTICA AVANZADA EN CUIDADOS INTENSIVOS
0,0.0,I39S7C443J2V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS RIOS,UNIVERSIDAD SAN SEBASTIAN,"DIPLOMADO EN FORMULACION, FINANCIAMIENTO Y EVALUACION DE INVERSIONES APLICADO A INFRAESTRUCTURA PUBLICA"
0,0.0,I39S7C445J4V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS RIOS,UNIVERSIDAD SAN SEBASTIAN,MAGISTER EN ESTUDIOS HUMANISTICOS
0,0.0,I39S7C446J2V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS RIOS,UNIVERSIDAD SAN SEBASTIAN,MAGISTER EN GESTION DE PERSONAS Y EFECTIVIDAD ORGANIZACIONAL
0,0.0,I39S7C447J2V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS RIOS,UNIVERSIDAD SAN SEBASTIAN,MAGISTER EN MARKETING DIGITAL
0,0.0,I39S7C45J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS RIOS,UNIVERSIDAD SAN SEBASTIAN,INGENIERIA CIVIL INDUSTRIAL
0,0.0,I39S7C45J2V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS RIOS,UNIVERSIDAD SAN SEBASTIAN,INGENIERIA CIVIL INDUSTRIAL
0,0.0,I39S7C45J2V2,0,0,0,0,0,0,0,Universidades,REGION DE LOS RIOS,UNIVERSIDAD SAN SEBASTIAN,INGENIERIA CIVIL INDUSTRIAL
0,0.0,I39S7C46J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS RIOS,UNIVERSIDAD SAN SEBASTIAN,PEDAGOGIA EN EDUCACION FISICA
0,0.0,I39S7C478J4V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS RIOS,UNIVERSIDAD SAN SEBASTIAN,DIPLOMADO EN NEUROEDUCACION Y VINCULO PARA EL APRENDIZAJE
0,0.0,I39S7C486J4V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS RIOS,UNIVERSIDAD SAN SEBASTIAN,POSTITULO EN DIFICULTADES ESPECIFICAS DEL APRENDIZAJE Y DIVERSIFICACION DE LA ENSEÑANZA
0,0.0,I39S7C55J5V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS RIOS,UNIVERSIDAD SAN SEBASTIAN,ADMINISTRACION PUBLICA
0,0.0,I39S7C6J2V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS RIOS,UNIVERSIDAD SAN SEBASTIAN,TRABAJO SOCIAL
0,0.0,I39S7C87J2V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS RIOS,UNIVERSIDAD SAN SEBASTIAN,INGENIERIA INDUSTRIAL
0,0.0,I39S7C87J2V2,0,0,0,0,0,0,0,Universidades,REGION DE LOS RIOS,UNIVERSIDAD SAN SEBASTIAN,INGENIERIA INDUSTRIAL
0,0.0,I39S7C92J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS RIOS,UNIVERSIDAD SAN SEBASTIAN,PEDAGOGIA DE EDUCACION MEDIA EN HISTORIA Y GEOGRAFIA
0,0.0,I39S7C94J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS RIOS,UNIVERSIDAD SAN SEBASTIAN,PEDAGOGIA DE EDUCACION MEDIA EN MATEMATICA
0,0.0,I39S8C123J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,INGENIERIA EN EXPEDICIONES Y ECOTURISMO
0,0.0,I39S8C15J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,PEDAGOGIA DE EDUCACION MEDIA EN INGLES
0,0.0,I39S8C15J1V2,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,PEDAGOGIA DE EDUCACION MEDIA EN INGLES
0,0.0,I39S8C167J5V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,LICENCIATURA EN TRABAJO SOCIAL
0,0.0,I39S8C168J5V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,PROGRAMA DE FORMACION PEDAGOGICA PARA LICENCIADOS Y/O PROFESIONALES
0,0.0,I39S8C180J2V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,INGENIERIA EN ADMINISTRACION DE EMPRESAS
0,0.0,I39S8C180J2V2,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,INGENIERIA EN ADMINISTRACION DE EMPRESAS
0,0.0,I39S8C182J2V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,INGENIERIA EN PREVENCION DE RIESGOS
0,0.0,I39S8C182J2V2,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,INGENIERIA EN PREVENCION DE RIESGOS
0,0.0,I39S8C187J5V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,DIPLOMADO EN ACTIVIDADES MOTRICES EN CONTACTO CON LA NATURALEZA
0,0.0,I39S8C189J3V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,DIPLOMADO EN AUDIOLOGIA DIAGNOSTICA
0,0.0,I39S8C192J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,DIPLOMADO EN DERECHO LABORAL Y PROCESAL LABORAL
0,0.0,I39S8C197J1V2,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,DIPLOMADO EN DOCENCIA INTERPROFESIONAL BASADO EN SIMULACION CLINICA
0,0.0,I39S8C198J2V2,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,DIPLOMADO ENDODONCIA CLINICA: INSTRUMENTACION MECANIZADA
0,0.0,I39S8C1J2V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,INGENIERIA COMERCIAL
0,0.0,I39S8C1J2V2,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,INGENIERIA COMERCIAL
0,0.0,I39S8C203J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,DIPLOMADO EN GESTION FARMACEUTICA EN ATENCION PRIMARIA DE SALUD
0,0.0,I39S8C203J4V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,DIPLOMADO EN GESTION FARMACEUTICA EN ATENCION PRIMARIA DE SALUD
0,0.0,I39S8C205J5V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,DIPLOMADO EN GESTION DE LA CONVIVENCIA ESCOLAR
0,0.0,I39S8C209J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,DIPLOMADO EN INTERVENCION KINESICA DEL SISTEMA NEUROMUSCULOESQUELETICO DE EXTREMIDADES
0,0.0,I39S8C21J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,PEDAGOGIA EN EDUCACION DIFERENCIAL
0,0.0,I39S8C21J5V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,PEDAGOGIA EN EDUCACION DIFERENCIAL - PLAN DE PROSECUCION DE ESTUDIOS
0,0.0,I39S8C221J2V2,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,DIPLOMADO DE OCLUSION EN LA PRACTICA CLINICA
0,0.0,I39S8C229J3V3,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,DIPLOMADO EN REINTEGRO DEPORTIVO
0,0.0,I39S8C238J2V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,INGENIERIA EN COMERCIO INTERNACIONAL
0,0.0,I39S8C238J2V2,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,INGENIERIA EN COMERCIO INTERNACIONAL
0,0.0,I39S8C240J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,MAGISTER EN ACTIVIDAD FISICA Y DEPORTE
0,0.0,I39S8C241J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,MAGISTER EN ALTA DIRECCION Y GESTION DE INSTITUCIONES EDUCACIONALES
0,0.0,I39S8C241J5V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,MAGISTER EN ALTA DIRECCION Y GESTION DE INSTITUCIONES EDUCACIONALES
0,0.0,I39S8C245J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,MAGISTER EN DIRECCION COMERCIAL Y MARKETING (MDCM)
0,0.0,I39S8C246J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,MAGISTER EN DIRECCION GENERAL DE EMPRESAS (MBA)
0,0.0,I39S8C246J5V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,MAGISTER EN DIRECCION GENERAL DE EMPRESAS (MBA)
0,0.0,I39S8C247J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,"MAGISTER EN DIRECCION DE OPERACIONES, LOGISTICA Y DISTRIBUCION"
0,0.0,I39S8C250J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,MAGISTER EN EDUCACION UNIVERSITARIA PARA CIENCIAS DE LA SALUD
0,0.0,I39S8C250J5V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,MAGISTER EN EDUCACION UNIVERSITARIA PARA CIENCIAS DE LA SALUD
0,0.0,I39S8C251J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,MAGISTER EN GESTION ESTRATEGICA DE SALUD
0,0.0,I39S8C251J5V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,MAGISTER EN GESTION ESTRATEGICA DE SALUD
0,0.0,I39S8C252J5V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,MAGISTER EN GESTION ESTRATEGICA Y EVALUACION DE PROYECTOS
0,0.0,I39S8C260J4V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,"MASTER EN DERECHOS HUMANOS, ESTADO DE DERECHO Y DEMOCRACIA EN IBEROAMERICA"
0,0.0,I39S8C262J5V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,POSTITULO EN EDUCACION: MOTRICIDAD INFANTIL
0,0.0,I39S8C263J5V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,POSTITULO DE ESPECIALIZACION EN FISICA PARA EDUCACION MEDIA
0,0.0,I39S8C269J5V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,POSTITULO EN HABILITACION PARA LA ENSEÑANZA DEL INGLES EN EL NIVEL DE EDUCACION BASICA
0,0.0,I39S8C270J5V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,POSTITULO EN NECESIDADES EDUCATIVAS ESPECIALES MULTIPLES
0,0.0,I39S8C271J5V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,POSTITULO EN PSICOLOGIA JURIDICA EN EL PROCEDIMIENTO DE FAMILIA Y DERECHOS DE LA INFANCIA
0,0.0,I39S8C276J3V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,DIPLOMADO DE CALIDAD ASISTENCIAL Y SEGURIDAD DEL PACIENTE
0,0.0,I39S8C285J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,"MAGISTER EN DERECHO PENAL, DERECHO PROCESAL PENAL Y LITIGACION ORAL"
0,0.0,I39S8C287J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,MAGISTER EN EJERCICIO FISICO Y SALUD
0,0.0,I39S8C291J2V2,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,MAGISTER EN INCLUSION E INTERCULTURALIDAD EDUCATIVA
0,0.0,I39S8C292J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,MAGISTER EN INGENIERIA INDUSTRIAL
0,0.0,I39S8C298J5V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,POSTITULO DE ESPECIALIZACION EN CIRUGIA
0,0.0,I39S8C299J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,POSTITULO DE ESPECIALIZACION EN MEDICINA INTERNA
0,0.0,I39S8C2J5V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,PSICOLOGIA
0,0.0,I39S8C300J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,POSTITULO DE ESPECIALIZACION EN PEDIATRIA
0,0.0,I39S8C301J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,POSTITULO DE ESPECIALIZACION MEDICA EN ANESTESIOLOGIA Y REANIMACION
0,0.0,I39S8C308J5V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,LICENCIATURA EN EDUCACION
0,0.0,I39S8C335J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,MAGISTER DERECHO DE LA EMPRESA
0,0.0,I39S8C337J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,MAGISTER EN GESTION DE ORGANIZACIONES
0,0.0,I39S8C338J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,MAGISTER EN GESTION DE PERSONAS Y DESARROLLO DE TALENTOS
0,0.0,I39S8C340J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,MAGISTER EN MEDICINA VETERINARIA: MENCION SALUD DE SALMONIDOS
0,0.0,I39S8C353J3V2,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,"DIPLOMADO EN ATENCION HUMANIZADA EN GESTACION, NACIMIENTO Y PUERPERIO"
0,0.0,I39S8C353J5V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,"DIPLOMADO EN ATENCION HUMANIZADA EN GESTACION, NACIMIENTO Y PUERPERIO"
0,0.0,I39S8C358J4V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,MAGISTER EN ENFERMERIA DE PRACTICA AVANZADA EN ONCOLOGIA
0,0.0,I39S8C368J4V2,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,DIPLOMADO EN CUIDADOS DEL PACIENTE ONCOLOGICO
0,0.0,I39S8C369J5V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,DIPLOMADO EN DIAGNOSTICO Y TRATAMIENTO DE ORTODONCIA PREVENTIVA E INTERCEPTIVA
0,0.0,I39S8C371J5V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,DIPLOMADO EN FARMACOLOGIA ONCOLOGICA
0,0.0,I39S8C372J4V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,"DIPLOMADO EN INVESTIGACION, BIOESTADISTICA Y PRACTICA BASADA EN EVIDENCIA"
0,0.0,I39S8C376J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,MAGISTER EN DIRECCION Y GESTION ESTRATEGICA EN SALUD
0,0.0,I39S8C382J5V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,DIPLOMADO EN FARMACIA ONCOLOGICA
0,0.0,I39S8C384J2V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,DIPLOMADO EN INTERVENCIONES CLINICAS EN AGRESIONES SEXUALES EN INFANCIA Y LA ADOLESCENCIA
0,0.0,I39S8C392J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,POSTITULO DE ESPECIALIZACION MEDICA EN MEDICINA FAMILIAR
0,0.0,I39S8C417J2V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,DIPLOMADO EN CARIOLOGIA AVANZADA
0,0.0,I39S8C419J4V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,DIPLOMADO CUIDADO AVANZADOS DE ENFERMERIA EN EL PACIENTE EN ESTADO CRITICO
0,0.0,I39S8C420J2V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,DIPLOMADO EN DERECHO CONSTITUCIONAL Y EDUCACION CIUDADANA
0,0.0,I39S8C421J4V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,DIPLOMADO HABILIDADES DIRECTIVAS Y COMPETENCIAS DE COACHING ONTOLOGICO
0,0.0,I39S8C422J2V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,DIPLOMADO EN IMPLANTOLOGIA ORAL QUIRURGICA Y PROTESICA CON ENFOQUE EN CARGA INMEDIATA
0,0.0,I39S8C425J2V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,"DIPLOMADO EN VINCULACION CON EL MEDIO, TERRITORIO E INNOVACION"
0,0.0,I39S8C426J2V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,MAGISTER EN DATA SCIENCE
0,0.0,I39S8C427J4V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,MAGISTER EN ENFERMERIA DE PRACTICA AVANZADA EN CUIDADOS INTENSIVOS
0,0.0,I39S8C443J2V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,"DIPLOMADO EN FORMULACION, FINANCIAMIENTO Y EVALUACION DE INVERSIONES APLICADO A INFRAESTRUCTURA PUBLICA"
0,0.0,I39S8C445J4V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,MAGISTER EN ESTUDIOS HUMANISTICOS
0,0.0,I39S8C446J2V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,MAGISTER EN GESTION DE PERSONAS Y EFECTIVIDAD ORGANIZACIONAL
0,0.0,I39S8C447J2V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,MAGISTER EN MARKETING DIGITAL
0,0.0,I39S8C449J2V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,POSTITULO DE ESPECIALIDAD MEDICA EN GERIATRIA
0,0.0,I39S8C45J2V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,INGENIERIA CIVIL INDUSTRIAL
0,0.0,I39S8C45J2V2,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,INGENIERIA CIVIL INDUSTRIAL
0,0.0,I39S8C46J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,PEDAGOGIA EN EDUCACION FISICA
0,0.0,I39S8C478J4V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,DIPLOMADO EN NEUROEDUCACION Y VINCULO PARA EL APRENDIZAJE
0,0.0,I39S8C486J4V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,POSTITULO EN DIFICULTADES ESPECIFICAS DEL APRENDIZAJE Y DIVERSIFICACION DE LA ENSEÑANZA
0,0.0,I39S8C55J5V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,ADMINISTRACION PUBLICA
0,0.0,I39S8C6J5V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,TRABAJO SOCIAL
0,0.0,I39S8C85J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,PEDAGOGIA DE EDUCACION MEDIA EN LENGUAJE Y COMUNICACION
0,0.0,I39S8C87J2V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,INGENIERIA INDUSTRIAL
0,0.0,I39S8C87J2V2,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,INGENIERIA INDUSTRIAL
0,0.0,I39S8C92J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,PEDAGOGIA DE EDUCACION MEDIA EN HISTORIA Y GEOGRAFIA
0,0.0,I39S8C94J1V1,0,0,0,0,0,0,0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD SAN SEBASTIAN,PEDAGOGIA DE EDUCACION MEDIA EN MATEMATICA
0,0.0,I42S1C11J2V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD CATOLICA CARDENAL RAUL SILVA HENRIQUEZ,INGENIERIA COMERCIAL
0,0.0,I42S1C12J1V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD CATOLICA CARDENAL RAUL SILVA HENRIQUEZ,TRABAJO SOCIAL
0,0.0,I42S1C12J2V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD CATOLICA CARDENAL RAUL SILVA HENRIQUEZ,TRABAJO SOCIAL
0,0.0,I42S1C12J2V2,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD CATOLICA CARDENAL RAUL SILVA HENRIQUEZ,TRABAJO SOCIAL
0,0.0,I42S1C172J2V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD CATOLICA CARDENAL RAUL SILVA HENRIQUEZ,INGENIERIA EN ADMINISTRACION
0,0.0,I42S1C1J1V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD CATOLICA CARDENAL RAUL SILVA HENRIQUEZ,PEDAGOGIA EN RELIGION EN EDUCACION BASICA Y MEDIA
0,0.0,I42S1C200J2V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD CATOLICA CARDENAL RAUL SILVA HENRIQUEZ,MAGISTER EN EDUCACION
0,0.0,I42S1C200J2V2,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD CATOLICA CARDENAL RAUL SILVA HENRIQUEZ,MAGISTER EN EDUCACION
0,0.0,I42S1C202J2V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD CATOLICA CARDENAL RAUL SILVA HENRIQUEZ,MAGISTER EN INTERVENCION SOCIAL
0,0.0,I42S1C221J1V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD CATOLICA CARDENAL RAUL SILVA HENRIQUEZ,CONTADOR PUBLICO Y AUDITOR
0,0.0,I42S1C221J2V1,0,0,0,0,0,0,0,Universidades,REGION METROPOLITANA,UNIVERSIDAD CATOLICA CARDENAL RAUL SILVA HENRIQUEZ,CONTADOR PUBLICO Y AUDITOR
