COU,Country,POLL,Pollutant,VAR,Year,Unit,PowerCode,Value
AUT,Austria,CO2,Carbon dioxide,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,64023.072
AUT,Austria,CO2,Carbon dioxide,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,67367.013
AUT,Austria,CO2,Carbon dioxide,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,67263.597
AUT,Austria,CO2,Carbon dioxide,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,66898.315
AUT,Austria,CO2,Carbon dioxide,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,65651.039
AUT,Austria,CO2,Carbon dioxide,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,66149.78
AUT,Austria,CO2,Carbon dioxide,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,70149.508
AUT,Austria,CO2,Carbon dioxide,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,71953.612
AUT,Austria,CO2,Carbon dioxide,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,77460.983
AUT,Austria,CO2,Carbon dioxide,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,77678.295
AUT,Austria,CO2,Carbon dioxide,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,79078.106
AUT,Austria,CO2,Carbon dioxide,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,76806.465
AUT,Austria,CO2,Carbon dioxide,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,74106.78
AUT,Austria,CO2,Carbon dioxide,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,73481.909
AUT,Austria,CO2,Carbon dioxide,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,67298.655
AUT,Austria,CO2,Carbon dioxide,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,72006.411
AUT,Austria,CO2,Carbon dioxide,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,69893.113
AUT,Austria,CO2,Carbon dioxide,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,67265.91
AUT,Austria,CO2,Carbon dioxide,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,67759.445
AUT,Austria,CO2,Carbon dioxide,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,64160.0
AUT,Austria,CO2,Carbon dioxide,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,66348.823
AUT,Austria,CO2,Carbon dioxide,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,67210.743
AUT,Austria,CO2,Carbon dioxide,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,69592.825
AUT,Austria,CO2,Carbon dioxide,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,66557.18
AUT,Austria,CO2,Carbon dioxide,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,67936.185
AUT,Austria,CO2,Carbon dioxide,TOTAL,2020,Tonnes of CO2 equivalent,Thousands,62037.447
AUT,Austria,CH4,Methane,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,10110.683
AUT,Austria,CH4,Methane,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,9999.218
AUT,Austria,CH4,Methane,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,9724.879
AUT,Austria,CH4,Methane,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,9763.059
AUT,Austria,CH4,Methane,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,9466.263
AUT,Austria,CH4,Methane,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,9382.092
AUT,Austria,CH4,Methane,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,9075.427
AUT,Austria,CH4,Methane,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,8780.316
AUT,Austria,CH4,Methane,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,8612.597
AUT,Austria,CH4,Methane,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,8436.131
AUT,Austria,CH4,Methane,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,8224.685
AUT,Austria,CH4,Methane,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,8055.083
AUT,Austria,CH4,Methane,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,7919.361
AUT,Austria,CH4,Methane,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,7852.315
AUT,Austria,CH4,Methane,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,7847.126
AUT,Austria,CH4,Methane,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,7612.585
AUT,Austria,CH4,Methane,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,7492.245
AUT,Austria,CH4,Methane,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,7372.406
AUT,Austria,CH4,Methane,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,7228.032
AUT,Austria,CH4,Methane,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,7116.448
AUT,Austria,CH4,Methane,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,7007.823
AUT,Austria,CH4,Methane,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,6800.731
AUT,Austria,CH4,Methane,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,6680.692
AUT,Austria,CH4,Methane,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,6572.801
AUT,Austria,CH4,Methane,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,6431.701
AUT,Austria,CH4,Methane,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,6353.775
AUT,Austria,CH4,Methane,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,6282.521
AUT,Austria,CH4,Methane,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,6256.427
AUT,Austria,CH4,Methane,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,6047.181
AUT,Austria,CH4,Methane,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,5914.329
AUT,Austria,CH4,Methane,TOTAL,2020,Tonnes of CO2 equivalent,Thousands,5819.441
AUT,Austria,N2O,Nitrous oxide,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,4511.457
AUT,Austria,N2O,Nitrous oxide,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,4541.583
AUT,Austria,N2O,Nitrous oxide,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,4322.959
AUT,Austria,N2O,Nitrous oxide,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,4330.323
AUT,Austria,N2O,Nitrous oxide,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,4271.79
AUT,Austria,N2O,Nitrous oxide,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,4337.622
AUT,Austria,N2O,Nitrous oxide,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,4355.73
AUT,Austria,N2O,Nitrous oxide,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,4368.006
AUT,Austria,N2O,Nitrous oxide,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,4412.496
AUT,Austria,N2O,Nitrous oxide,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,4386.458
AUT,Austria,N2O,Nitrous oxide,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,4355.293
AUT,Austria,N2O,Nitrous oxide,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,4221.83
AUT,Austria,N2O,Nitrous oxide,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,4213.52
AUT,Austria,N2O,Nitrous oxide,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,4203.137
AUT,Austria,N2O,Nitrous oxide,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,3609.047
AUT,Austria,N2O,Nitrous oxide,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,3606.68
AUT,Austria,N2O,Nitrous oxide,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,3613.829
AUT,Austria,N2O,Nitrous oxide,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,3631.873
AUT,Austria,N2O,Nitrous oxide,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,3802.605
AUT,Austria,N2O,Nitrous oxide,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,3579.907
AUT,Austria,N2O,Nitrous oxide,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,3388.73
AUT,Austria,N2O,Nitrous oxide,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,3493.375
AUT,Austria,N2O,Nitrous oxide,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,3464.005
AUT,Austria,N2O,Nitrous oxide,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,3446.724
AUT,Austria,N2O,Nitrous oxide,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,3538.432
AUT,Austria,N2O,Nitrous oxide,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,3555.141
AUT,Austria,N2O,Nitrous oxide,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,3655.098
AUT,Austria,N2O,Nitrous oxide,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,3593.011
AUT,Austria,N2O,Nitrous oxide,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,3552.569
AUT,Austria,N2O,Nitrous oxide,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,3550.726
AUT,Austria,N2O,Nitrous oxide,TOTAL,2020,Tonnes of CO2 equivalent,Thousands,3497.987
AUT,Austria,HFC,Hydrofluorocarbons,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,2.438
AUT,Austria,HFC,Hydrofluorocarbons,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,3.889
AUT,Austria,HFC,Hydrofluorocarbons,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,5.631
AUT,Austria,HFC,Hydrofluorocarbons,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,234.871
AUT,Austria,HFC,Hydrofluorocarbons,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,257.774
AUT,Austria,HFC,Hydrofluorocarbons,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,350.748
AUT,Austria,HFC,Hydrofluorocarbons,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,419.532
AUT,Austria,HFC,Hydrofluorocarbons,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,502.779
AUT,Austria,HFC,Hydrofluorocarbons,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,594.129
AUT,Austria,HFC,Hydrofluorocarbons,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,684.829
AUT,Austria,HFC,Hydrofluorocarbons,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,682.367
AUT,Austria,HFC,Hydrofluorocarbons,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,806.646
AUT,Austria,HFC,Hydrofluorocarbons,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,934.796
AUT,Austria,HFC,Hydrofluorocarbons,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,995.803
AUT,Austria,HFC,Hydrofluorocarbons,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,1053.647
AUT,Austria,HFC,Hydrofluorocarbons,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,1047.06
AUT,Austria,HFC,Hydrofluorocarbons,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,1035.86
AUT,Austria,HFC,Hydrofluorocarbons,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,1073.572
AUT,Austria,HFC,Hydrofluorocarbons,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,1111.382
AUT,Austria,HFC,Hydrofluorocarbons,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,1207.27
AUT,Austria,HFC,Hydrofluorocarbons,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,1329.225
AUT,Austria,HFC,Hydrofluorocarbons,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,1435.277
AUT,Austria,HFC,Hydrofluorocarbons,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,1528.176
AUT,Austria,HFC,Hydrofluorocarbons,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,1628.747
AUT,Austria,HFC,Hydrofluorocarbons,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,1727.444
AUT,Austria,HFC,Hydrofluorocarbons,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,1856.448
AUT,Austria,HFC,Hydrofluorocarbons,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,1870.567
AUT,Austria,HFC,Hydrofluorocarbons,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,1893.868
AUT,Austria,HFC,Hydrofluorocarbons,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,1965.743
AUT,Austria,HFC,Hydrofluorocarbons,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,1851.029
AUT,Austria,HFC,Hydrofluorocarbons,TOTAL,2020,Tonnes of CO2 equivalent,Thousands,1756.585
AUT,Austria,PFC,Perfluorocarbons,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,1182.787
AUT,Austria,PFC,Perfluorocarbons,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,1192.617
AUT,Austria,PFC,Perfluorocarbons,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,510.473
AUT,Austria,PFC,Perfluorocarbons,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,63.52
AUT,Austria,PFC,Perfluorocarbons,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,70.956
AUT,Austria,PFC,Perfluorocarbons,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,83.35
AUT,Austria,PFC,Perfluorocarbons,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,80.254
AUT,Austria,PFC,Perfluorocarbons,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,117.472
AUT,Austria,PFC,Perfluorocarbons,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,55.531
AUT,Austria,PFC,Perfluorocarbons,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,79.183
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,87.866
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,116.337
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,101.975
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,126.383
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,157.573
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,163.285
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,172.387
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,230.332
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,208.186
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,36.022
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,78.049
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,73.513
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,50.715
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,49.229
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,53.029
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,49.549
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,50.39
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,44.09
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,32.519
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,38.445
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2020,Tonnes of CO2 equivalent,Thousands,29.891
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,470.608
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,614.14
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,656.272
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,744.003
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,926.174
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,1100.108
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,1176.9
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,1086.397
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,869.882
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,676.368
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,574.528
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,629.326
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,613.301
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,549.443
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,484.007
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,493.625
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,453.462
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,367.007
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,373.434
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,341.679
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,335.871
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,307.349
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,311.879
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,305.32
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,313.983
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,309.547
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,392.837
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,399.93
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,386.323
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,436.418
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2020,Tonnes of CO2 equivalent,Thousands,438.625
BEL,Belgium,GHG,Greenhouse gases,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,145686.757
BEL,Belgium,GHG,Greenhouse gases,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,148406.621
BEL,Belgium,GHG,Greenhouse gases,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,148007.194
BEL,Belgium,GHG,Greenhouse gases,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,146865.837
BEL,Belgium,GHG,Greenhouse gases,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,151469.475
BEL,Belgium,GHG,Greenhouse gases,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,153593.384
BEL,Belgium,GHG,Greenhouse gases,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,157305.327
BEL,Belgium,GHG,Greenhouse gases,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,148839.893
BEL,Belgium,GHG,Greenhouse gases,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,154012.683
BEL,Belgium,GHG,Greenhouse gases,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,147781.816
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,148879.161
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,147320.471
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,147403.727
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,147701.437
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,148537.134
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,145549.733
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,142712.581
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,139072.47
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,138989.568
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,126354.108
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,133645.767
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,123133.69
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,120361.604
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,120458.32
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,114768.436
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,118955.466
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,117417.881
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,117097.878
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,117594.04
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,116448.185
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2020,Tonnes of CO2 equivalent,Thousands,106433.258
BEL,Belgium,CO2,Carbon dioxide,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,120292.644
BEL,Belgium,CO2,Carbon dioxide,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,123362.363
BEL,Belgium,CO2,Carbon dioxide,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,122488.07
BEL,Belgium,CO2,Carbon dioxide,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,121422.702
BEL,Belgium,CO2,Carbon dioxide,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,124795.264
BEL,Belgium,CO2,Carbon dioxide,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,125933.051
BEL,Belgium,CO2,Carbon dioxide,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,129474.969
BEL,Belgium,CO2,Carbon dioxide,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,123983.505
BEL,Belgium,CO2,Carbon dioxide,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,130212.392
BEL,Belgium,CO2,Carbon dioxide,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,124704.147
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,126719.535
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,126063.796
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,126860.502
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,128245.64
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,128778.889
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,125636.389
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,123880.438
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,120477.002
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,120175.599
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,107732.357
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,114557.864
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,105020.115
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,102355.635
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,102666.433
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,96887.002
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,101061.722
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,99601.625
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,99126.283
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,99873.631
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,99432.619
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2020,Tonnes of CO2 equivalent,Thousands,90368.008
BEL,Belgium,CH4,Methane,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,11517.597
BEL,Belgium,CH4,Methane,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,11477.593
BEL,Belgium,CH4,Methane,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,11400.281
BEL,Belgium,CH4,Methane,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,11203.101
BEL,Belgium,CH4,Methane,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,11233.978
BEL,Belgium,CH4,Methane,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,11297.765
BEL,Belgium,CH4,Methane,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,11160.709
BEL,Belgium,CH4,Methane,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,11043.319
BEL,Belgium,CH4,Methane,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,10869.661
BEL,Belgium,CH4,Methane,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,10629.556
